id_cas,id_pobocka,id_tovar,id_zamestnanec,pocet_kusov,dostupnost_tovaru
540,9,195,144,3,na ceste
609,4,230,234,3,nedostupne
570,3,440,165,4,nedostupne
83,8,276,10,3,osndpnetue
268,11,311,215,2,skladom
101,7,304,155,3,skladom
799,1,184,228,1,na objednavku
952,8,380,30,3,na objednavku
489,7,346,54,1, esntcea
706,7,30,48,2,skladom
450,1,374,258,2,na ceste
299,8,365,270,9,skladom
975,12,355,118,8,na objednavku
861,2,382,131,10,nedostupne
58,5,101,218,8,nedostupne
118,10,208,239,3,skladom
350,9,245,197,6,na objednavku
599,4,311,224,4,na ceste
71,3,283,87,10,euoajbnnd kva
283,9,232,280,5,na objednavku
716,1,313,242,5,na objednavku
200,12,416,252,1,na objednavku
181,11,335,68,2,na ceste
497,3,352,109,3,nedostupne
924,1,202,259,3,s cetnae
359,8,311,227,4,na objednavku
915,5,12,242,3,skladom
352,5,399,238,3,na objednavku
935,5,448,210,4,skladom
15,2,27,201,2,na ceste
574,10,204,124,1,nedostupne
440,12,308,82,11,skladom
429,4,114,98,8,na objednavku
856,3,350,28,12,skladom
98,4,315,47,3,euespdtnno
695,12,344,40,7,na objednavku
642,7,392,268,6,skladom
785,7,281,119,2,na ceste
678,7,202,27,1,nedostupne
953,4,385,178,2,skladom
599,9,302,161,2,skladom
630,2,321,199,6,na objednavku
815,6,411,109,1,na objednavku
8,3,427,79,2,skladom
921,7,226,87,3,na ceste
672,6,361,162,8,na objednavku
130,1,430,47,12,nedostupne
266,1,430,72,4,skladom
986,8,359,235,2,na ceste
887,7,322,276,3,nedostupne
389,4,290,185,2,na ceste
841,6,404,55,10,na ceste
24,11,92,13,7,tupsenodne
889,9,37,36,3,na objednavku
411,11,344,193,3,na ceste
28,7,83,54,1,na objednavku
85,12,128,273,8,nedostupne
915,3,89,51,1,skladom
761,7,329,94,3,na ceste
265,11,205,153,15,na ceste
362,2,267,266,3,na objednavku
172,12,210,100,4,nedostupne
870,5,397,168,9,skladom
295,11,364,23,1,na objednavku
686,11,50,273,5,na objednavku
342,3,76,209,3,na objednavku
15,2,288,257,1,sn aeect
334,1,77,1,7,nedostupne
985,12,245,156,2,skladom
529,1,180,146,12,na objednavku
944,8,400,200,13,nedostupne
74,10,105,67,4,skladom
261,8,258,125,2,na ceste
365,6,206,228,2,nedostupne
418,8,450,55,2,nedostupne
814,10,253,250,3,nedostupne
559,7,68,100,8,na ceste
47,8,338,179,2,na ceste
994,5,56,183,7,nedostupne
470,9,422,268,4,na ceste
731,12,218,90,3,skladom
267,7,242,79,2,skladom
593,6,409,144,1,na objednavku
683,1,376,243,2,skladom
776,11,275,199,3,skladom
698,9,77,92,8,skladom
936,3,119,39,2,skladom
155,10,209,282,3,na objednavku
857,11,11,139,3,na objednavku
106,8,443,95,12,na ceste
686,3,170,176,2,na ceste
672,8,397,167,7,skladom
137,3,148,163,4,nedostupne
862,8,138,68,4,na objednavku
339,6,203,104,3,nedostupne
765,3,99,105,1,nedostupne
750,10,133,39,9,skladom
893,10,261,53,4,na objednavku
108,7,270,127,8,na ceste
809,9,18,11,2,na ceste
998,5,135,170,3,na ceste
656,6,197,244,14,na ceste
51,2,166,8,5,nedostupne
29,11,324,265,1,skladom
422,6,441,218,3,nedostupne
389,8,272,141,4,na objednavku
141,12,70,17,14,skladom
495,11,114,124,2,na objednavku
307,8,303,253,8,na objednavku
976,2,241,92,4,nedostupne
80,5,167,21,1,nedostupne
170,5,277,150,1,na objednavku
306,11,66,13,1,nedostupne
595,5,176,282,3,na ceste
301,9,450,77,1,skladom
899,4,326,120,5,ntcas ee
300,6,120,66,9,skladom
904,1,182,174,5,na objednavku
463,7,116,105,2,nedostupne
243,7,342,64,7,na ceste
976,4,436,100,1,nedostupne
730,10,64,203,4,nedostupne
397,6,23,237,15,na objednavku
515,8,162,270,14,na objednavku
360,11,366,253,2,na ceste
15,10,77,173,8,nedostupne
359,9,314,193,3,na objednavku
227,11,18,276,4,netondspue
971,11,83,225,5,skladom
270,9,451,168,3,na ceste
728,7,139,74,2,skladom
841,9,276,226,10,na objednavku
362,4,289,76,1,nedostupne
883,4,140,127,13,na objednavku
238,6,376,63,3,skladom
481,11,72,4,4,na objednavku
994,3,445,228,14,tenopuesnd
303,3,424,86,5,na objednavku
100,5,290,77,4,na ceste
988,12,23,246,6,nedostupne
29,11,308,54,1,ubnknea ojvda
320,4,260,190,6,na objednavku
42,5,287,66,5,na ceste
188,1,227,31,4,skladom
230,8,287,264,3,na ceste
986,11,340,23,4,na ceste
526,9,442,141,3,nedostupne
325,2,246,110,5,na ceste
272,9,115,238,5,skladom
381,7,109,135,1,na objednavku
295,3,72,99,4,na ceste
604,12,359,159,6,skladom
546,1,318,220,1,molaksd
406,6,444,242,3,na objednavku
689,9,154,144,1,na objednavku
721,3,432,227,6,na ceste
541,12,355,251,8,nedostupne
807,1,138,108,1,na objednavku
877,2,234,260,12,skladom
571,8,239,26,5,na objednavku
209,12,18,49,4,na objednavku
940,3,55,216,4,skladom
770,4,247,74,4,nedostupne
913,4,3,192,2,skladom
320,7,202,75,6,na ceste
875,11,413,134,10,skladom
149,1,202,127,8,vnadabke unoj
586,9,445,258,1,na objednavku
184,10,145,270,3,na objednavku
96,3,262,207,13,na ceste
483,10,235,215,1,nedostupne
638,12,330,201,4,nedostupne
391,4,124,135,1,na ceste
85,5,275,42,13,na ceste
802,1,175,269,6,skladom
45,11,358,19,4,na ceste
808,4,312,59,1,na objednavku
330,4,288,35,3,nt seeca
354,3,86,112,1,na objednavku
507,11,228,69,6,nedostupne
416,11,199,122,3,nedostupne
399,12,161,204,2,na objednavku
245,8,98,88,1,na objednavku
277,6,101,271,9,na objednavku
176,7,212,84,4,na objednavku
48,10,195,12,1,na objednavku
42,2,83,74,11,skladom
876,6,130,143,2,nedostupne
933,3,330,240,4,nedostupne
196,4,207,72,1,nedostupne
919,7,322,135,5,na ceste
410,6,327,73,4,na ceste
365,12,182,54,1,na ceste
249,11,171,251,3,nedostupne
150,5,180,136,4,na objednavku
968,7,119,261,2,na ceste
802,6,114,262,5,dtnpenouse
314,2,261,156,1,nedostupne
821,1,446,40,1,nedostupne
174,4,392,73,2,na objednavku
602,7,32,7,5,skladom
915,1,20,134,1,na objednavku
300,10,133,220,1,na objednavku
801,4,159,216,5,na ceste
623,10,85,54,3,na ceste
234,7,10,282,1,skladom
469,1,81,91,1,na ceste
430,10,368,64,6,skladom
559,5,218,89,3,nedostupne
934,6,125,282,3,na ceste
596,8,385,146,3,na objednavku
574,12,65,192,3,nedostupne
111,3,211,219,1,skladom
928,6,57,226,11,nedostupne
537,3,278,125,4,skladom
547,6,267,151,10,na objednavku
494,9,187,267,13,na objednavku
624,6,89,63,4,na ceste
430,3,111,217,3,na objednavku
63,5,222,9,6,na ceste
965,9,377,6,6,na objednavku
822,5,292,169,1,nedostupne
282,11,143,225,2,na ceste
20,1,239,131,1,bnakejdaunv o
759,1,437,33,1,nedostupne
603,1,83,275,13,nedostupne
941,1,123,196,14,skladom
723,6,177,229,1,nedostupne
846,12,220,242,2,skladom
585,5,172,250,3,nedostupne
820,12,25,71,8,nedostupne
256,11,233,257,5,skladom
594,4,217,225,5,skladom
373,9,206,135,3,na ceste
518,6,168,129,9,nedostupne
833,9,408,271,5,na objednavku
335,6,432,91,5,nedostupne
589,8,93,46,4,skladom
168,5,303,124,4,na objednavku
473,5,177,192,1,na ceste
298,10,115,214,6,njok eduaavnb
256,11,114,271,4,na objednavku
589,12,182,215,4,nedostupne
537,5,172,131,8,na objednavku
269,4,386,70,10,na objednavku
861,1,40,198,6,nedostupne
459,5,448,181,2,nedostupne
267,11,161,271,2,nedostupne
623,11,275,50,5,skladom
827,8,176,209,3,na ceste
254,9,18,262,12,na ceste
317,8,337,263,7,skladom
895,6,252,73,1,skladom
196,11,290,70,1,nedostupne
768,5,429,9,12,skladom
296,2,232,225,4,na ceste
359,5,338,102,1,sa etnec
964,6,243,201,1,na objednavku
26,5,409,116,3,nedostupne
944,11,216,71,3,skladom
22,8,434,164,1,ajneodbu navk
441,2,449,24,2,skladom
51,10,311,243,1,nedostupne
755,8,24,140,1,na ceste
567,11,152,178,10,nedostupne
75,9,409,22,3,na objednavku
699,1,179,218,4,na ceste
641,2,41,144,6,nedostupne
850,7,391,64,3,na objednavku
62,8,357,105,6,nedostupne
439,12,287,187,1,na objednavku
185,6,393,282,3,na ceste
508,9,136,262,1,skladom
26,9,36,129,5,na ceste
53,1,375,245,1,na ceste
346,11,213,273,4,na objednavku
680,11,239,262,5,nedostupne
334,5,400,254,3,skladom
771,12,165,173,1,skladom
128,9,361,240,1,skladom
986,3,100,249,1,skladom
520,10,407,179,1,na objednavku
311,3,408,53,6,na objednavku
681,4,61,281,4,skladom
110,3,361,92,2,na ceste
649,6,412,33,8,nedostupne
17,4,187,251,11,na ceste
750,6,186,208,2,nedostupne
385,8,413,39,2,nedostupne
751,11,99,174,4,nedostupne
704,10,7,35,3,na objednavku
148,8,128,16,3,nedostupne
596,3,58,39,12,nedostupne
273,1,295,240,1,na objednavku
16,3,314,153,3,na ceste
399,2,346,159,12,nedostupne
384,5,435,32,4,nedostupne
454,5,245,105,4,nedostupne
306,2,125,177,6,na ceste
735,2,9,56,4,skladom
760,2,279,271,6,na objednavku
974,3,277,225,7,na ceste
239,10,413,189,3,skladom
812,3,179,242,7,nedostupne
652,11,55,32,1,skladom
417,8,344,127,1,skladom
580,1,437,124,3,nedostupne
778,3,120,37,6,na ceste
546,1,349,271,1,nedostupne
135,8,104,121,4,nedostupne
114,6,430,11,2,na ceste
743,8,192,57,4,na objednavku
314,4,258,59,7,skladom
188,12,13,84,4,skladom
604,2,61,211,1,na objednavku
395,2,349,197,5,nedostupne
137,2,165,256,6,na objednavku
482,2,9,68,8,skladom
462,4,197,209,11,nedostupne
694,2,204,242,1,nedostupne
571,5,169,19,4,na objednavku
751,9,426,210,3,skladom
110,11,352,125,6,skladom
884,8,385,20,1,nedostupne
154,5,152,206,4,na objednavku
872,2,295,279,4,na objednavku
396,5,270,128,7,na ceste
397,1,415,89,1,na objednavku
516,5,216,158,3,skladom
262,2,215,133,9,skladom
980,6,181,99,2,skladom
347,6,23,56,10,skladom
340,3,219,229,13,na objednavku
747,10,44,208,1,na objednavku
526,1,50,41,5,na ceste
422,5,75,178,6,na objednavku
178,5,185,85,4,nedostupne
515,4,227,91,3,na ceste
287,6,19,212,14,na objednavku
702,12,217,9,4,skladom
445,10,16,254,1,jud noknaebav
59,4,177,44,4,nedostupne
67,12,396,161,6,ae cstne
425,12,136,200,14,na objednavku
738,11,334,234,13,skladom
862,5,326,71,4,na objednavku
380,10,343,273,4,skladom
126,12,133,267,6,na objednavku
300,11,123,257,10,na ceste
738,11,232,268,2,nedostupne
173,7,292,82,2,na ceste
15,7,50,242,7,na ceste
106,11,178,111,1,skladom
59,5,95,114,4,na objednavku
600,10,224,15,13,na objednavku
864,10,116,247,3,skladom
347,5,433,169,2,nedostupne
649,12,143,177,3,skladom
782,10,147,38,4,nedostupne
866,10,34,205,1,na ceste
540,11,174,172,1,na objednavku
717,2,258,53,5,na objednavku
525,11,156,54,11,skladom
153,6,272,36,2,nedostupne
733,12,232,267,1,skladom
808,5,77,173,2,nedostupne
662,6,320,16,3,nedostupne
72,12,19,52,1,na objednavku
682,10,255,135,3,na ceste
81,9,304,47,3,na objednavku
911,9,216,273,6,nedostupne
654,6,9,88,2,na objednavku
534,7,365,41,12,na objednavku
959,2,348,225,8,na ceste
870,4,233,224,7,skladom
92,1,293,105,4,na objednavku
454,12,73,79,4,na objednavku
416,8,52,12,2,skladom
880,7,171,208,10,na ceste
900,3,240,219,10,skladom
572,12,298,93,14,skladom
253,6,52,39,4,nedostupne
749,12,315,21,3,na objednavku
847,4,234,101,1,na ceste
60,6,97,2,1,na ceste
769,4,86,114,2,nedostupne
779,10,393,251,5,skladom
696,4,14,133,6,na objednavku
53,6,81,178,2,na ceste
385,9,291,99,2,nedostupne
53,8,403,8,3,nedostupne
622,5,279,43,11,na ceste
765,11,361,6,11,na objednavku
947,10,217,229,5,nedostupne
307,11,163,274,14,na ceste
628,1,350,107,1,na ceste
56,9,265,152,4,na objednavku
646,12,90,17,3,na objednavku
735,7,85,43,3,nedostupne
571,10,128,225,3,nedostupne
935,11,195,277,10,na ceste
459,5,295,178,8,abdkennoavju 
532,12,131,41,3,nedostupne
407,4,211,102,1,skladom
653,11,98,206,4,na objednavku
611,9,291,226,2,na objednavku
868,3,112,8,2,skladom
330,11,148,27,6,na ceste
349,2,167,208,2,skladom
596,7,264,101,4,skladom
785,8,412,250,2,nnedsoutep
489,4,227,262,2,na objednavku
621,6,279,241,5,na ceste
367,4,257,249,6,nedostupne
640,11,416,126,1,na objednavku
69,9,191,167,8,ptedesunno
498,3,252,218,12,nedostupne
206,9,61,140,3,skladom
500,2,360,177,4,neteuopdsn
488,6,22,273,4,na objednavku
242,4,53,128,3,na ceste
306,5,343,7,3,nedostupne
938,8,226,73,4,nedostupne
340,11,121,12,6,pneoendtus
415,6,61,88,5,na objednavku
479,2,430,49,8,na ceste
483,10,46,194,4,skladom
496,11,111,138,5,na ceste
85,6,250,124,1,na ceste
986,5,55,250,4,nedostupne
435,3,65,273,10,nedostupne
374,3,85,235,11,na objednavku
848,1,94,206,4,na ceste
457,7,186,168,13,eeonnstdpu
728,6,151,6,4,na ceste
936,1,115,272,1,nedostupne
140,7,107,198,6,skladom
291,1,27,239,6,na objednavku
610,11,2,236,5,na ceste
50,3,323,222,2,skladom
31,4,178,229,4,nedostupne
794,9,186,241,8,na objednavku
408,1,2,73,14,na ceste
74,1,395,18,3,nedostupne
245,9,245,35,8,na ceste
74,7,302,198,13,na ceste
590,11,278,249,3,na ceste
428,2,355,228,6,skladom
568,2,266,218,1,na ceste
917,11,270,271,6,skladom
511,5,335,147,13,nedostupne
15,2,15,17,5,na ceste
438,3,275,210,4,skladom
243,3,319,32,3,ustpneoedn
149,1,105,180,5,nedostupne
978,3,5,259,1,skladom
446,4,201,71,4,sctene a
137,5,123,273,10,na objednavku
336,10,197,230,1,skladom
255,5,252,173,10,na ceste
170,3,45,216,6,skladom
421,3,10,183,4,na ceste
367,8,263,188,3,na ceste
873,10,431,279,6,skladom
940,3,145,225,12,na ceste
477,5,33,23,6,na ceste
986,8,448,210,13,na objednavku
229,3,35,257,3,nedostupne
827,11,134,80,13,na ceste
165,8,243,39,2,nedostupne
661,4,30,1,7,nedostupne
689,2,448,252,1,na objednavku
378,10,65,183,5,skladom
317,4,220,254,9,na objednavku
237,1,394,275,9,skladom
208,9,442,4,6,nedostupne
932,1,404,120,3,na ceste
833,8,450,126,4, obkvduanjnae
505,11,16,129,4,na objednavku
217,6,30,75,14,na objednavku
817,9,229,246,2,suentonped
896,2,9,247,8,skladom
406,4,393,139,4,na objednavku
556,8,118,47,3,na ceste
29,11,292,256,15,na objednavku
359,8,34,252,8,na ceste
238,7,444,95,2,na ceste
16,3,36,25,5,skladom
317,11,160,108,1,skladom
597,12,19,269,2,snet cae
155,2,117,5,3,nedostupne
654,3,88,219,2,na ceste
207,11,12,101,2,nedostupne
309,10,260,26,3,skladom
178,8,440,277,2,nedostupne
472,2,417,146,10,na ceste
774,10,355,185,3,na ceste
461,10,173,116,4,na objednavku
301,4,93,206,3,skladom
952,4,27,108,13,skladom
842,6,326,228,8,skladom
151,10,76,13,3,odskaml
739,11,15,247,2,na objednavku
242,1,430,160,3,aecsn te
645,8,332,163,11,nedostupne
532,7,360,63,13,na objednavku
40,5,273,269,1,na ceste
334,7,174,92,3,nedostupne
958,12,378,91,2,djauvkn neaob
903,8,73,141,2,nedostupne
81,5,227,72,12,nedostupne
928,11,341,248,5,na objednavku
576,9,306,82,4,skladom
364,12,430,215,4,na objednavku
447,11,249,134,3,na ceste
113,5,315,199,5,na objednavku
689,10,225,132,6,na ceste
608,6,436,81,13,nedostupne
580,12,264,1,10,na ceste
941,10,65,171,2,na ceste
644,11,61,219,4,skladom
728,10,410,240,5,na objednavku
74,2,236,11,3,skladom
319,7,7,216,1,na objednavku
457,1,239,7,1,na ceste
30,2,199,277,6,skladom
623,9,207,55,5,na objednavku
800,5,108,131,1,skladom
453,4,12,248,6,skladom
186,6,49,91,14,nedostupne
519,6,152,159,1,na ceste
413,8,315,42,3,nedostupne
358,9,168,269,4,skladom
648,10,238,98,4,na ceste
796,4,324,243,1,konbjneaudav 
562,12,64,217,4,na ceste
164,8,94,249,1,nedostupne
474,9,127,55,1,nedostupne
938,1,78,97,1,skladom
592,3,142,234,5,na ceste
574,11,323,104,4,na objednavku
477,11,212,109,2,na objednavku
922,8,100,3,2,na objednavku
882,2,314,109,6,na ceste
486,1,86,221,4,nedostupne
814,12,60,60,13,skladom
667,12,39,38,12,skladom
881,4,14,199,4,na ceste
432,3,445,79,8,skladom
157,2,28,57,2,na ceste
502,3,39,232,3,na objednavku
2,10,157,283,13,na objednavku
390,9,395,137,3,na objednavku
736,9,36,54,1,skladom
659,1,326,154,3,skladom
76,4,40,60,2,na ceste
815,3,121,199,4,nedostupne
355,10,197,201,2,na objednavku
258,2,432,57,3,nedostupne
88,4,178,70,1,skladom
969,5,336,282,14,na objednavku
546,8,200,233,3,na objednavku
465,3,413,14,4,nedostupne
619,6,340,236,3,skladom
821,11,260,106,1,skladom
45,1,360,151,3,na objednavku
779,7,442,280,3,nedostupne
918,10,62,38,1,na objednavku
389,2,291,165,7,na objednavku
190,9,22,205,3,na objednavku
568,11,39,98,12,nedostupne
662,5,1,208,4,na objednavku
105,2,380,112,8,na objednavku
493,10,267,63,1,lkdoams
455,12,170,8,1,skladom
608,6,352,199,5,skladom
663,11,313,118,3,na ceste
207,8,148,193,6,nedostupne
998,8,281,172,14,na objednavku
720,11,425,103,7,stnac ee
25,3,326,189,4,na objednavku
451,8,441,273,3,skladom
990,2,250,246,3,skladom
35,9,291,23,3,skladom
785,2,340,33,14,na objednavku
984,12,181,206,3,na ceste
914,6,249,268,5,skladom
370,12,266,188,2,nedostupne
228,7,429,90,2,na objednavku
405,8,44,70,2,skladom
887,6,445,195,1,nedostupne
125,10,382,223,2,skladom
144,7,417,222,3,skladom
751,7,30,202,3,skladom
432,12,215,152,4,na objednavku
291,7,384,261,10,na ceste
63,7,20,29,3,na objednavku
560,10,318,216,3,na objednavku
348,9,139,96,2,skladom
206,6,376,174,2,na ceste
610,6,221,126,1,na ceste
813,10,52,238,3,skladom
477,1,336,159,3,na ceste
499,6,386,279,1,na ceste
429,4,114,87,4,skladom
162,9,310,40,4,skladom
38,7,411,235,3,na objednavku
665,5,265,135,9,na ceste
242,1,285,153,4,nedostupne
426,12,87,13,3,nedostupne
755,8,150,119,1,na ceste
418,9,118,101,5,skladom
462,3,245,82,9,nedostupne
300,10,354,171,5,skladom
439,4,160,179,3,skladom
693,6,400,142,14,skladom
953,1,197,207,1,na objednavku
481,8,100,141,14,nedostupne
80,11,300,200,4,nedostupne
79,6,175,264,4,na ceste
927,5,169,201,2,nedostupne
143,12,50,112,13,na ceste
909,4,243,119,10,na objednavku
20,9,336,33,4,na ceste
169,4,331,273,1,na ceste
90,12,106,236,2,skladom
191,9,310,248,3,nedostupne
290,4,371,47,3,na objednavku
598,5,36,180,6,na objednavku
264,11,309,55,2,na objednavku
582,7,146,4,14,nedostupne
191,3,14,66,1,na objednavku
899,11,188,200,2,na objednavku
819,10,317,17,11,na ceste
659,2,434,29,9,skladom
902,1,350,33,6,na ceste
670,1,262,160,2,nedostupne
3,6,311,49,3,na objednavku
220,8,404,246,1,na ceste
516,11,114,267,12,nedostupne
34,2,348,180,4,na objednavku
335,11,433,171,5,na objednavku
507,5,212,221,4,na ceste
877,1,166,164,3,na ceste
873,12,44,134,12,eupstndneo
352,9,108,276,2,skladom
355,3,108,73,6,na ceste
476,1,258,27,4,na ceste
833,3,150,258,2,na objednavku
252,11,329,61,2,na ceste
428,6,287,21,1,na objednavku
21,3,159,32,3,skladom
756,10,38,38,1,na ceste
160,4,159,32,1,na objednavku
346,7,424,232,2,na ceste
272,12,365,199,15,skladom
571,2,230,91,11,nedostupne
481,8,158,233,1,na ceste
478,6,306,209,3,na ceste
948,5,442,99,3,na ceste
591,6,376,277,3,skladom
166,10,405,106,4,nedostupne
9,10,399,168,3,nedostupne
336,11,99,95,6,na ceste
920,2,401,166,12,skladom
403,6,401,176,11,nedostupne
843,1,92,82,3,skladom
703,8,55,80,11,na ceste
201,8,31,243,2,na ceste
659,11,276,118,4,skladom
973,3,282,18,1,nedostupne
33,2,195,251,1,na objednavku
377,8,247,92,1,na objednavku
21,4,13,257,2,skladom
682,8,263,45,12,nedostupne
303,11,244,90,8,nedostupne
606,7,150,73,12,na objednavku
715,4,389,172,10,nedostupne
134,7,336,150,6,na ceste
546,8,193,191,4,nedostupne
213,1,274,217,13,skladom
472,3,114,157,3,na ceste
877,5,402,241,2,nedostupne
611,8,445,120,15,nedostupne
417,10,305,54,3,nedostupne
928,2,40,124,14,na objednavku
915,2,1,145,1,skladom
410,2,379,139,2,skladom
44,7,275,209,13,nedostupne
348,10,263,172,3,na objednavku
213,11,238,78,1,nedostupne
350,11,283,74,1,nedostupne
897,2,365,80,2,na objednavku
13,2,175,208,5,na objednavku
896,6,254,124,6,bvndk eonaauj
292,3,415,150,4,na ceste
179,3,76,211,3,na objednavku
61,1,169,42,1,skladom
8,3,439,181,2,skladom
7,5,411,265,2,skladom
397,10,394,187,4,nedostupne
186,11,12,19,5,na ceste
90,1,188,44,13,skladom
240,2,433,159,13,skladom
103,8,406,20,2,nedostupne
368,4,83,161,1,nedostupne
654,12,279,163,8,na ceste
505,10,418,42,11,skladom
576,8,311,242,8,na objednavku
605,9,4,124,3,skladom
877,1,26,175,8,nnudetespo
979,8,374,78,2,na ceste
492,12,13,89,4,na objednavku
189,9,252,211,3,nedostupne
579,1,231,280,3,nedostupne
213,1,284,112,2,na objednavku
871,3,414,82,13,nedostupne
231,5,164,225,1,na ceste
895,7,207,228,3,na ceste
782,11,342,236,10,na ceste
42,6,363,116,6,na objednavku
692,5,262,81,4,nedostupne
885,7,340,249,11,skladom
534,9,347,36,3,skladom
269,6,349,162,2,na objednavku
297,1,135,173,1,na objednavku
937,9,205,5,2,na objednavku
975,11,234,123,4,nedostupne
894,12,280,1,1,na ceste
813,8,259,78,1,nedostupne
926,1,403,23,1,skladom
109,9,392,185,2,nedostupne
955,2,162,83,3,na objednavku
776,5,263,248,12,nedostupne
314,1,372,58,2,na ceste
106,12,202,248,3,skladom
17,12,125,208,3,nedostupne
286,9,104,193,4,skladom
227,6,134,240,2,nedostupne
874,2,431,154,3,na ceste
694,10,142,229,1,skladom
370,4,424,147,2,skladom
146,1,238,268,4,skladom
275,1,286,139,4,na objednavku
9,4,139,209,3,nedostupne
887,9,159,26,3,na objednavku
