id_zamestnanec,id_dodavatel,id_cas,id_tovar,poznamka,pocet_kusov
269,31,905,57,Proin dolor. Nulla semper tellus id,261
44,66,541,386,"dpateeetepussguetio u   a,reetue qmanr ig",175
189,48,806,324,eget metus. In nec,155
71,54,173,45,eu neque pellentesque massa,150
124,5,989,252,"risus. Quisque libero lacus, varius et,",323
16,65,48,273,"pellentesque, tellus sem mollis dui, in",225
33,20,543,392,"non, egestas a, dui.",60
55,22,70,331,"lectus. Nullam suscipit, est ac",99
230,37,889,144,tincidunt pede ac urna. Ut tincidunt vehicula,294
192,44,458,188,turpis non enim. Mauris,344
201,53,688,388,"varius et, euismod et, commodo at, libero.",58
153,3,838,186,vulputate ullamcorper magna. Sed eu,210
241,55,498,285,"In mi pede, nonummy ut, molestie",188
114,46,812,448,"lectus rutrum urna,",87
202,2,361,297,eget metus eu erat semper,129
171,29,448,434,vulputate ullamcorper magna. Sed eu,310
97,10,380,162,"iaculis nec, eleifend non,",253
152,47,752,83,"dis parturient montes, nascetur ridiculus mus.",372
149,4,793,220,adipiscing ligula. Aenean gravida,158
221,64,933,345,cubilia Curae,160
266,41,865,67,sit amet massa. Quisque,63
8,68,551,124,"lacus vestibulum lorem, sit amet ultricies",244
13,42,79,261,Vestibulum ante ipsum,165
169,4,187,251,dapibus ligula. Aliquam erat volutpat.,214
144,48,490,403,Duis volutpat nunc sit amet metus. Aliquam,169
101,63,380,127,Nam ac nulla. In tincidunt congue turpis.,220
85,31,466,243,"Quisque imperdiet, erat nonummy",329
229,9,105,104,tincidunt adipiscing. Mauris,376
225,32,29,403,nulla. Donec non justo. Proin non,350
117,29,856,105,"gravida non, sollicitudin",168
19,18,916,348,"lectus. Nullam suscipit, est ac",31
182,45,886,390,nibh vulputate mauris sagittis placerat. Cras dictum,118
278,35,712,50,justo sit amet nulla. Donec,1
264,30,423,336,vel sapien imperdiet ornare. In,322
15,40,354,434,"ac, fermentum vel, mauris. Integer",152
102,14,746,379,"velit in aliquet lobortis, nisi nibh lacinia",231
47,41,629,145,ut quam vel,22
231,12,514,125,lacus pede sagittis,354
41,19,962,370,"dolor sit amet, consectetuer adipiscing elit. Etiam",260
226,66,694,388,orci luctus et ultrices posuere cubilia,279
220,36,802,134,eget massa. Suspendisse eleifend. Cras sed leo.,129
230,24,492,209,"elit. Etiam laoreet,",56
54,10,188,110,"non, cursus non, egestas a, dui.",57
50,61,637,163,lobortis. Class aptent taciti,89
206,14,729,181,"pellentesque, tellus sem mollis dui, in sodales",712
260,12,406,258,"diam lorem, auctor quis, tristique ac, eleifend",124
38,42,523,200,"pharetra, felis eget varius ultrices, mauris ipsum",168
189,28,84,192,umq vt uale,346
39,18,543,216,neque pellentesque massa,355
115,25,774,428,eu sem. Pellentesque ut ipsum,34
204,52,850,9,Quisque varius. Nam porttitor scelerisque neque.,231
184,36,930,169,"purus, accumsan interdum libero dui",257
125,45,221,60,purus mauris a nunc. In,237
166,45,522,163,purus gravida sagittis.,310
156,23,136,258,"nec ante. Maecenas mi felis, adipiscing fringilla,",202
43,64,66,448,i lP mau.ushalpscse,346
217,31,624,121,"orci, adipiscing non, luctus sit amet, faucibus",246
129,68,377,309,a felis ullamcorper viverra. Maecenas iaculis,52
87,48,119,405,nunc sed pede. Cum,320
189,11,243,155,mauris blandit mattis. Cras,60
158,2,47,382, uaS.c derue,165
104,40,953,421,pellentesque. Sed dictum. Proin eget,337
182,3,671,163,dignissim tempor arcu.,121
3,40,956,413,"at, egestas a, scelerisque sed,",31
39,10,755,82,erat vel pede blandit congue. In scelerisque,88
273,2,891,191,Nulla facilisi. Sed,8
274,24,201,11,"Integer vulputate, risus",167
70,20,244,365,. Cemuns eceudd pn,295
262,49,970,361,turpis non enim. Mauris,75
96,6,353,216,euismod mauris eu elit. Nulla facilisi.,238
185,55,95,52,turpis. In condimentum. Donec at,116
117,16,714,362,Sed nec metus facilisis lorem,127
223,29,62,363,arcu imperdiet ullamcorper. Duis at lacus. Quisque,80
106,18,614,258,eget metus eu erat semper rutrum. Fusce,300
40,20,284,31,vel sapien imperdiet ornare.,23
167,22,49,313,"orci, in consequat enim diam vel",327
247,16,840,14,"mollis dui, in sodales elit erat",294
189,69,828,51,nunc. Quisque ornare tortor at,145
13,48,87,299,"rutrum urna, nec luctus felis purus",189
181,9,508,59,dignissim tempor arcu.,88
21,47,472,371,"mattis. Integer eu lacus. Quisque imperdiet,",145
209,48,167,102,eisimreatnl ciops oe,208
1,26,681,362,"auctor ullamcorper, nisl arcu iaculis enim,",304
76,37,615,236,inceptos hymenaeos. Mauris,370
237,17,626,316,"non, egestas a, dui.",342
131,48,676,40,"vitae, sodales at,",282
126,66,665,341,mauris sit amet lorem semper auctor. Mauris,172
228,57,372,54,"egestas a, scelerisque sed, sapien.",115
18,63,429,312,arcu. Sed et libero.,16
191,67,884,323,vel pede blandit congue. In,122
39,27,887,329,vel sapien imperdiet ornare. In,221
98,66,143,100,Aliquam ultrices iaculis odio.,259
21,52,82,316,"cursus in, hendrerit consectetuer, cursus",105
164,1,384,314,Fusce mollis. Duis sit amet diam eu,108
96,50,650,200,"ac mattis ornare, lectus ante dictum",216
271,18,128,221,"ipsum porta elit, a feugiat tellus",76
203,40,752,202,lacus. Ut nec urna et arcu,288
155,55,883,154,vel sapien imperdiet ornare. In,236
47,67,495,191,convallis ligula. Donec luctus aliquet,92
126,49,919,295,Duis dignissim tempor arcu.,356
184,24,313,203,"elit. Etiam laoreet,",296
147,67,288,393,uf  .taroieugmsepmLi,241
176,45,467,240,magna a tortor. Nunc,93
108,7,546,7,Quisque ac libero nec ligula consectetuer rhoncus.,312
85,47,896,414,pauidq idruoragmovuuellle.et .tl A aaeunmco mp Sa,309
64,58,918,361,enim diam vel arcu. Curabitur ut odio,57
250,9,883,248,Fusce aliquet magna a neque.,77
72,24,121,340,"nec, mollis vitae, posuere at, velit. Cras",287
116,8,991,84,"Nam nulla magna, malesuada vel,",7
95,30,505,374,"magnis dis parturient montes, nascetur ridiculus mus.",66
74,50,36,325,nisi. Cum sociis natoque penatibus et magnis,218
68,40,210,26,arcu. Morbi sit amet massa.,268
140,53,771,420,"semper egestas, urna justo",145
73,19,180,365,diam dictum sapien.,207
227,42,653,324," ietevasev ,elaane,lasuldmvn ",255
241,16,598,81,tellus. Aenean egestas hendrerit neque. In,287
121,24,752,425,eget metus. In nec,254
223,2,391,207,Quisque fringilla euismod,178
28,18,352,169,"riseudrtsnc nr u om,mussin.retsgeu iniutd aic talpmas",371
48,26,242,116,"vitae, sodales at,",114
26,40,89,439,purus gravida sagittis.,61
25,37,471,390,"sit amet, dapibus id,",276
99,43,864,345,eu augue porttitor,94
109,10,17,104,ac metus vitae,61
197,30,896,221,"quis, tristique ac, eleifend vitae, erat.",348
89,52,616,185,convallis ligula. Donec luctus aliquet,358
279,26,915,23,"elit sed consequat auctor,",331
238,23,522,427,"velit. Cras lorem lorem, luctus ut, pellentesque",4
219,51,264,360,arcu. Aliquam ultrices iaculis odio.,613
120,27,420,279,amet ultricies sem magna nec,177
171,47,740,395,eu sem. Pellentesque ut ipsum,82
10,47,876,426,mauris blandit mattis. Cras,215
128,62,645,337,pellentesque. Sed dictum. Proin eget,245
32,21,770,393,"malesuada vel, venenatis vel,",348
86,42,494,319,fringilla. Donec feugiat metus sit amet,41
164,52,771,292,"nec, mollis vitae, posuere at, velit. Cras",365
240,61,484,332,"nec tellus. Nunc lectus pede,",330
124,64,90,28,"ante, iaculis nec, eleifend non, dapibus rutrum,",298
204,34,358,253,vel sapien imperdiet ornare.,73
237,43,926,261,libero. Donec consectetuer mauris,223
81,57,318,308,"tellus sem mollis dui, in sodales",347
83,23,896,246,amet orci. Ut sagittis lobortis mauris.,105
100,56,651,325,ipsum. Donec sollicitudin adipiscing ligula. Aenean,223
216,54,146,112,Quisque fringilla euismod,23
129,36,232,400,ante ipsum primis in faucibus,206
152,21,934,398,"elit sed consequat auctor,",277
147,59,474,299,amet diam eu dolor,91
13,31,933,1,eget massa. Suspendisse eleifend. Cras sed leo.,88
143,54,239,169,Aenean euismod mauris eu elit.,228
182,47,482,295,mauris sagittis placerat. Cras,311
256,65,787,103,Nullam enim. Sed nulla,121
119,32,503,357,"purus, accumsan interdum libero dui",315
98,30,989,28,enim diam vel arcu. Curabitur ut,310
57,68,858,320,ultrices posuere cubilia Curae,144
126,38,797,251,"Phasellus dolor elit,",135
113,68,494,409,lobortis tellus justo sit,51
220,26,670,340,enim diam vel arcu. Curabitur ut odio,216
17,31,859,221,mauris sagittis placerat. Cras,365
276,55,986,225,quam. Curabitur vel lectus. Cum,185
95,30,739,348,"cursus in, hendrerit consectetuer,",825
208,23,495,153,"purus, accumsan interdum libero dui",326
163,35,25,128,"felis, adipiscing fringilla, porttitor vulputate, posuere vulputate,",228
221,43,368,4,eros turpis non enim. Mauris,95
225,48,68,142,"dictum mi, ac mattis",323
127,53,848,110,orci luctus et ultrices posuere cubilia,366
47,16,732,23,"dui quis accumsan convallis, ante lectus",281
82,25,989,316,justo sit amet nulla. Donec,314
257,41,55,141,"congue a, aliquet vel, vulputate eu, odio.",230
161,24,227,400,in sodales elit erat vitae,270
228,58,598,117,ipsum. Suspendisse non leo.,354
163,59,601,294,magna. Praesent interdum ligula eu enim.,340
264,23,355,426,"hendrerit id, ante. Nunc mauris sapien, cursus",161
116,63,671,223,"tiaumi ioflencenserriiulrutrtse, e  lre st,m",49
68,24,628,326,Nullam ut nisi a odio semper cursus.,63
154,61,295,1,ac risus. Morbi metus. Vivamus,233
252,59,113,122,"vulputate, lacus. Cras",333
1,67,909,76,Sed neque. Sed,369
54,49,729,271,neque pellentesque massa,341
156,18,165,64,"sem elit, pharetra ut, pharetra sed, hendrerit",337
209,39,598,277,ridiculus mus. Proin vel nisl.,330
44,50,231,14,"at, egestas a, scelerisque sed,",234
27,19,255,288,fringilla. Donec feugiat metus sit amet,219
107,14,802,376,"dolor sit amet, consectetuer adipiscing elit. Curabitur",96
61,24,81,158,neque. Nullam ut nisi,280
203,63,905,242,non justo. Proin non massa non,232
274,52,963,281,"mauris. Integer sem elit,",149
207,61,678,56,iuie uQmpnunsqm myuso,44
264,61,539,91,ipsum. Suspendisse sagittis. Nullam vitae diam.,128
221,44,98,212,eget metus eu erat semper rutrum. Fusce,50
18,34,603,20,"sapien, gravida non, sollicitudin a, malesuada",284
248,45,305,85,Integer aliquam adipiscing lacus. Ut,243
157,26,406,324,"lectus rutrum urna, nec luctus felis purus",300
181,49,543,312,"ullamcorper, velit in aliquet lobortis, nisi",151
256,68,734,3,orci lobortis augue scelerisque mollis. Phasellus,15
68,37,126,198,"elementum at, egestas a, scelerisque sed,",151
237,69,551,347,"eu, odio. Phasellus at augue id ante",210
205,21,613,297,ligula consectetuer rhoncus. Nullam,331
79,23,415,198,"felis, adipiscing fringilla, porttitor vulputate, posuere vulputate,",255
141,20,488,356,"quis, tristique ac, eleifend vitae, erat.",27
35,58,876,169,"felis, adipiscing fringilla, porttitor vulputate, posuere vulputate,",353
231,16,214,295,nisi. Cum sociis natoque penatibus,304
178,40,587,393,"sapien, gravida non, sollicitudin a, malesuada",279
38,63,227,401,eros. Proin ultrices.,64
274,7,619,78,feugiat. Lorem ipsum,88
72,25,195,116,"felis, adipiscing fringilla, porttitor vulputate, posuere vulputate,",323
28,8,797,244,eros turpis non enim. Mauris,136
116,68,792,403,In faucibus. Morbi vehicula. Pellentesque tincidunt,60
191,1,414,165,"ante, iaculis nec, eleifend non, dapibus rutrum,",149
134,13,605,305,"Sed auctor odio a purus. Duis elementum,",125
176,54,146,259,"l uespuomctis ,lu",332
84,49,503,127,"Nunc lectus pede, ultrices",222
216,42,643,61,.ttisparca isumnecasousc. ssD  g.e ueer uD,182
2,27,216,179,amet lorem semper auctor.,176
170,60,13,351,eu neque pellentesque massa,198
282,49,478,235,nurnu utrt cc e l eaas.acU,62
40,47,540,263,turpis. In condimentum. Donec at,174
33,30,436,218,nunc. Quisque ornare tortor at,240
138,32,816,110,nisi. Cum sociis natoque penatibus,288
141,22,465,181,lobortis augue scelerisque mollis.,45
235,56,241,80,ut quam vel,45
2,18,46,107,nisi. Cum sociis natoque penatibus,363
229,55,398,205,"ssvtoaie sn,litu l aeeal,  evCert, mpr.ioc",266
257,31,697,175,erat vel pede blandit congue.,116
198,27,951,287,"urna justo faucibus lectus, a sollicitudin orci",280
72,3,888,130,"dis parturient montes, nascetur ridiculus mus.",336
158,6,815,87,eros turpis non enim. Mauris,225
60,31,22,394,vitae erat vel,51
69,21,408,380,nunc. Quisque ornare tortor at,71
157,53,344,112,dui nec urna suscipit nonummy.,189
169,51,419,32,dui nec urna suscipit nonummy.,314
243,5,595,227,"ultricies ornare, elit elit fermentum risus,",358
69,56,187,361,"tempus eu, ligula.",131
203,41,530,51,sapien molestie orci,152
98,9,235,411, oa auon.l neui tetcljsmstD,275
52,17,661,199,ornare. In faucibus.,345
166,46,238,55,arcu. Sed et libero.,155
172,53,390,34,neque. Nullam ut nisi a odio semper,202
99,20,558,201,amet ultricies sem magna nec,83
225,66,108,35,nibh vulputate mauris sagittis placerat. Cras dictum,98
109,12,46,196,"ante, iaculis nec, eleifend",6
68,35,710,377,pellentesque. Sed dictum. Proin eget,347
127,5,178,27,felis. Nulla tempor,130
206,24,268,318,"elementum at, egestas a, scelerisque sed,",44
223,51,992,334,eu turpis. Nulla aliquet. Proin,359
90,11,94,447,pellentesque. Sed dictum. Proin eget,239
195,57,885,220,arcu. Curabitur ut odio vel,198
193,14,84,7,"est. Nunc ullamcorper, velit in",317
8,69,503,150,russDtms.carctn. uag. iee sues a Dc iopeus,84
45,70,149,299,enim diam vel arcu. Curabitur ut odio,314
198,17,498,301,"cursus in, hendrerit",81
246,57,646,337,Quisque fringilla euismod enim. Etiam gravida,240
104,30,568,115,"dui, nec tempus",282
193,25,132,207,Curabitur egestas nunc sed libero. Proin sed,374
278,31,9,177,  ei  ta.snmeveeullsaraiuM nnat.igrorVmIuuls,86
92,25,91,268,  .neeSSdeqdue,336
163,4,43,234,"ante, iaculis nec, eleifend non, dapibus rutrum,",27
94,33,827,331,"blandit enim consequat purus. Maecenas libero est,",208
195,25,457,312,mauris sit amet lorem semper auctor. Mauris,227
104,21,411,278,"Sed auctor odio a purus. Duis elementum,",211
219,62,773,40,"Nunc ut erat. Sed nunc est,",68
31,39,131,52,augue eu tellus.,91
25,45,451,76,"magna. Phasellus dolor elit, pellentesque",145
101,8,95,168,"egestas a, scelerisque sed, sapien.",96
166,11,65,229,turpis non enim.,241
81,60,680,379,interdum. Curabitur dictum. Phasellus,183
12,66,228,162,"Nunc lectus pede, ultrices",195
211,1,499,233,pede. Cras vulputate,296
218,13,494,157,eget metus eu erat semper,101
62,6,37,295,ac metus vitae,371
1,27,846,203,In condimentum. Donec at arcu. Vestibulum ante,374
138,27,747,328,ligula consectetuer rhoncus. Nullam,114
65,19,429,391,"dolor sit amet, consectetuer",377
159,27,995,148,dictum magna. Ut tincidunt,270
179,45,77,396,"gravida non, sollicitudin",75
78,58,232,132,"velit in aliquet lobortis,",130
1,24,587,153,sed turpis nec mauris,215
242,51,541,204,Cras convallis convallis dolor. Quisque,288
272,3,921,167,"auctor non, feugiat nec,",40
80,10,85,253,"blandit enim consequat purus. Maecenas libero est,",30
60,46,283,247,"lobortis quis, pede. Suspendisse dui.",927
224,1,863,217,Etiam vestibulum massa rutrum magna.,188
96,42,911,41,gravida sagittis. Duis gravida. Praesent eu nulla,302
158,62,323,249,dolor egestas rhoncus. Proin nisl,278
259,10,604,77,"quis, pede. Suspendisse dui. Fusce diam",287
35,62,137,135,"vitae, sodales at,",77
159,28,467,324,"ante, iaculis nec, eleifend non, dapibus rutrum,",2
43,27,741,310,rus rut q.celu l veta.manCeicbu,222
71,9,424,193,vitae erat vel,353
44,68,460,423,orci luctus et ultrices posuere cubilia,140
201,36,387,64,ultrices iaculis odio. Nam interdum,72
187,55,856,269,Nam ac nulla. In tincidunt congue turpis.,52
227,54,482,440,"dolor sit amet, consectetuer",35
155,15,816,366,"Nunc lectus pede, ultrices",61
6,68,970,133,"mi pede, nonummy",334
179,67,231,93,"nisl arcu iaculis enim,",9
12,64,313,261,au reunu st l Urectcca an.,87
259,40,596,324,arcu et pede.,244
203,50,611,99,ac ipsum. Phasellus,46
254,34,212,347,"sed, est. Nunc laoreet lectus quis",271
71,70,912,270,"dictum mi, ac mattis",220
220,67,86,308,mauris sagittis placerat. Cras,233
56,47,222,35,tincidunt adipiscing. Mauris,199
237,35,902,62,in sodales elit erat vitae,288
73,56,616,168,ca eruiituinaisulldh s.cutvn Nl,171
159,19,566,360,"est mauris, rhoncus id, mollis",17
252,10,509,348,"auctor non, feugiat nec,",176
71,50,604,42,"Sed auctor odio a purus. Duis elementum,",241
89,14,977,419,quam vel sapien,245
123,10,416,431,Duis dignissim tempor arcu.,111
99,39,763,45,lacus. Aliquam rutrum lorem ac,19
121,65,90,39,vulputate ullamcorper magna. Sed eu,91
148,36,162,100,In faucibus. Morbi vehicula. Pellentesque tincidunt,301
150,46,107,432,sociis natoque penatibus et magnis dis parturient,69
35,45,788,338,"malesuada vel, venenatis vel,",268
116,5,211,149,"mi enim, condimentum",17
44,18,992,450,iuie uQmpnunsqm myuso,26
85,66,676,135,"si nomitieu ntDsr,cei b eanm.,h s",238
37,36,516,55,"elementum sem, vitae aliquam",320
264,37,493,264,eu turpis. Nulla aliquet. Proin,169
147,44,811,189,"leis arur fiesunu,d,crne incsvi o",35
265,5,651,389,".ol eo nsnt,r namesiuisg csPserh",184
246,1,956,391,"pede sagittis augue, eu tempor erat",75
237,46,152,357,nascetur ridiculus mus. Aenean eget magna. Suspendisse,68
255,24,916,433,feugiat placerat velit. Quisque varius. Nam,61
111,22,394,410,"congue a, aliquet vel, vulputate eu, odio.",239
34,19,51,79,lobortis tellus justo sit,175
229,49,493,296,"cucronrsmeai ,ledpoc,eua mluu , n",318
141,62,186,159,"auctor non, feugiat nec,",193
106,70,547,20,arcu. Curabitur ut odio vel,186
135,52,184,110,"mollis dui, in sodales elit erat",366
3,42,879,81,sed turpis nec mauris,85
225,66,938,416,quis diam luctus lobortis. Class,158
29,47,719,223,sit amet massa. Quisque,16
4,25,779,135,gravida sagittis. Duis gravida. Praesent eu nulla,60
250,15,67,128,Nullam vitae diam. Proin,226
186,43,575,294,"Duis mi enim, condimentum",142
38,55,417,184,"ac mattis ornare, lectus ante dictum",719
87,63,651,107,purus gravida sagittis.,355
141,38,927,199,"lectus rutrum urna,",37
153,3,958,86,lacus pede sagittis,307
219,69,977,29,"dictum eu, placerat eget, venenatis",38
244,45,272,91,risus. Morbi metus. Vivamus euismod urna. Nullam,162
177,3,838,438,lobortis tellus justo sit,281
96,30,660,292,lorem ac risus.,174
270,53,64,98," moeucnFocdi eol.sdr,iun  s,e",163
120,17,866,358,.cmbitr  ope mdlenu nna arnuoesbsnamolan,149
