id_zakaznik,id_zamestnanec,vybavuje_dodavatel,id_cas,id_tovar,popis_chyby,uznanie,vybavenie,zdovodnenie,pocet_kusov
142,119,31,88,307, iiaulelcslssso.ueqr sllPheem,0,0,"tcueerosesee.slN meiuunubn l q  idas,b tdct",6
1,71,14,957,393,tiituca.ld; nuaC b ncorinucDeei,0,0,"u,fnliD  isuc.lieebbo vc oera,d",2
369,74,65,94,430,"   cntaincdc, eu Nleuu,el.sru tscteselepl",0,1,glilaoq.uAt tialtl.p vmue raua,1
326,22,70,553,73,u iru.tlp Nlsaeu,0,1,"e ntan.trdc ,e sSue",4
457,195,1,858,366," aseDr enifonlgucaltomm, eoiperr lrn",0,0, ruiasui npnsecdutci ,3
299,136,25,983,346,snsra eapangaU t dcuilcncreui.c i u t,0,1,s ergseafulusis lieisMlane n.aMi da.mnaraacl t,5
490,115,17,724,134,"eu,s, dumcae oi",0,1,"uiinfqttvacie e srldi ,et,eea",5
206,99,47,183,425,uuu ts dscuisim railqs,0,1,"rncn rcnp e.ei q eo ,omieetedMlu,ibe",3
25,222,12,904,226, dcmeuraitaboorr.dm Ciain  vueult ui ,1,0,cocsuai npopinbeetam n.ts essiu ndCudue qe ,4
214,190,61,318,217,eumii tEdutr m .a inen.ad giempmcmaiet,0,1,ceqtnu iicoesmespeDtlr.neueilusPtu sn ndt ,1
345,150,5,273,165,"et,cmnsandua au  cdflmuieeee dlie,",0,0,tn sts.bcannAvie.fdauleEbtrunaum i seme emanentimem  eu,5
192,23,47,127,360," c,tniiuam enaS  .nleilaNlulsadee  l,mucn",1,0,"uoin ercejplut is eintm nocntlausa b,nuiesfd ,dre.,,u a",3
62,273,25,128,384,opios e meard,1,1,"vu p,eauailcuutet tl mtsts",6
164,152,57,79,192,"d tioi nictsar gceeciesels aoup,ttmrodn",0,0,oceo  ti.onnnsjou PDnr,5
316,153,31,583,110,luitucmrlq u s.ureamA c ramoal,1,0,i e.i mEiemui adnmttpere,1
141,181,39,583,441,mruantoagnm rotoaco dNo.  cm,1,1,ssPb dqsus  ahilelimqaauupu,3
46,31,42,276,323,"eaalus eolg tnir cr,ntave",1,0, pl.rsntc dugUnaici sna eeuaitc ,5
470,175,40,475,347,Pio icr.iselau  ruulrndc suvm,1,1,"s .  m,uciis lisnCatabntoiid",1
531,3,17,109,402," iarl psiuv gisms euttarr,ueueiscm",0,0,"mLnsnoieamer a na t.a,egv",1
368,202,41,193,21," lqtutsurulitponsr.osb  urCat aceiacueee,m",1,0,sema ntitc.sm etuu n,3
110,188,45,605,197,rusenb tanciionip . seMu cumorlaaoN i.rm nes,1,1,"hnelnoP.au sumsoritc sc iq,rsnnoe ",4
488,236,6,889,329,n eelim ipnisa uptsr uVutusrsibcu fci oambmii,1,0,Ps aa qet.ermhbqa imeutonlubitnel,6
448,126,15,354,87,"eivpiul ud .teuvqattol o,eula ,e",0,1,nlsgn al ugla aNue ntimloma.,6
308,136,61,572,59,"o splt bo,umseroruihriitsni  tten ",1,1,cunoieu dusosNoddinit ilcie pSpm ocns nos.ulsmmn,1
61,244,10,251,273,ioours.et torpl stec trlne,0,0,",.icudore rmeitio obiee  lsnare ucndsDtc",5
220,157,27,413,355," u tsausgua  u,o,sncusfjartseeabet icl",0,0, dSteasne e iamtsrnggnau siAeq.eipeenstu,2
315,95,43,428,98,u .adrnuumstsdsDacarl me mceg inn s uasiniiigoc,1,0,fltau etgiam.l agl laspeetgluNc siaurae,5
382,79,43,734,151,"rmvu bescuuil is,tlose taml",0,1,"ucucsnpetbl.iogeint,i iibi,niod ln sD udcasn sr eco fm",1
133,5,47,701,259,"rolu,outeuml,rs  elcmt ",1,0,sv lucleuaPcDieen otlq. isal lgumnhni ftaoeu.serlmal,1
394,32,52,583,221,"ts,rea au illlaraemosro iargncue, o fnlei mpcprrlct",0,1,nensg ier.eaioaludmmu lAusia ,6
475,200,13,459,397, i.unqsresuiaMim ,0,0,", ,sodtem.iot  eect md,io aeubloomr",4
278,160,2,26,173,irsmau cn  opciusrifiib,0,1,"ecNellt lotrso alen,re upcanc. tc,uiset uu,  duns",2
381,179,7,429,105,"cso.rsalaleuiasmhs,m  aai anuluiu lqbe ero,lim lusPcm",1,1,"ert nsr ih atdeIrpgsh  aueesmetp,aa ut,ri ,rartelem.",4
181,37,4,357,429,gds aiedenau nncrnvA ea,1,1,.saqs lMrmpruporti ensra iuuai on iesunqu iitsm ,2
239,195,20,696,319,"Neillli,coimpa  uo,l uersvon r siunneqaiiclbtttr ",0,0,"aoi,lt,fsliDtosgccsegtverpp. iano r ,aun eieetu e m",4
250,187,60,623,424,"  onpttlcu clea,iicsuv.rdsunoonpi  rsDiliatial meet,fgioes",0,0,P ehubleii.l usaubudasspraqtoiPt nsqh blmnaeusqimaaelti  emd ,4
528,152,23,552,124,"mqaliusa cu,lcsaui il uat",0,1,"iu  tPqn.ili iu,eevtessltniclergdietslmse a",2
439,91,8,693,277,ssblnssouipVe.m nsinudoue aS h .i nimvep,0,1," doaq elv ,cu,eoriitaitotau",5
503,222,26,574,399,"rtulpse iqtmtneelt qiemslu,ielsesllu ose ",1,1,mo aaegdull eluciuu p rdma uSaetAomn.oetq.vpil ra,5
6,69,17,760,48,otrnleuqgr iaet el.ebiI,1,0, ulr qnur lsrcesuusNceuelquauedssi.esme p ,3
425,157,6,992,55,rtai dnerNu lr lsa.ui lhubumeuPamtdusCct.li,1,0,"tef,, ssujr l lniuee,buunto am,ipnurecdnid.o  asntieac ",3
432,114,37,450,364,",uams, eutirs reemunr  cdurplut",1,1,lts uapt Nt alfaillaec.gaegugiueae mslr,3
272,216,23,905,278,dee S.e ednuqS,1,1,uom t enNddciuops cual abr s,4
430,123,68,879,284,"saeaua,ngimL.tsn veo me n iramp",1,1," m,algb ldms  idaamtlneauNlenaaaa l.,nvu",4
307,266,30,852,442,la nmueqcc.sitseub as esmuVamanu,1,0,"dcn,enles ins ,ocS tunl,mrunouns  o s",2
68,8,40,675,402, uae.ualmlirlglpaaf iNu lt litegvta.ec,0,1, eorPeaircte l bgrssubudsuniCt ernn etc ner tuui.as.Pasol,1
424,281,66,441,75,teu.mabna luinsu mmacusVqaes ces,0,1,areIp ni iiendmor atenrsp.e,1
389,279,46,121,97,"aPieqm,snse r.elali,ssbiumulrhoaaicm llul ca um  aous",1,1,ceedcceeCg neu.itnbitdlss uaiit poi utrrsra,5
82,205,1,713,386,"ee lliarrtl,inogpmmfsu ",0,1, cisduaintvci lnushetluurai. lN,2
208,246,57,862,36,s suelsbp iocasis  rltmsoeauVnerneqm.ututsr ohlac.evil,0,1,en. hetmults murdaiNlrCuiurbudau.ilasPl t c,4
443,23,65,227,215,iMtiaurstr eis pu qivusa,0,1,"aful,lcuctu isn mittbCul set ae asuuasr, . u",2
419,235,4,428,7,vpln nbn riv.stearddei ce ea eeadt,0,1,emnm.m uareeii iet Etipd,6
369,253,36,457,187,"mtpl nind.aqac,ui cnitnivusdadugi  a burAac",1,0,"srttausepv r asemne,ei gea",4
465,87,18,844,191,"ssiir,ul sieu gmc tasuetrmuvei rpa",0,1,"bsiavap iiamt,t bnaie  eamn rgbi,dhu tdnsid, lid",5
194,70,35,642,175,sqomgrsrsuldnubcr iii.aipiut   soiltAipa.s,0,1,"cnlahoeer ssrni cuieeim taticeta ouon,uriccs b d",2
149,208,14,803,165,"a lsid.eegiau arevpacntu,ntm, e g me atnteac,",0,1,svraa teeuis  lieitrt.,1
353,257,46,530,180,usriauttaurais pris a. vipg sieidsgtquvt ,0,1,emrut.r imipcUet spr oe,5
10,146,63,642,109,"r i  mcrvmo.eeiulsteFou hd,oe,l acl",0,0,"lsqecab seMtuasu,iulaisi urv.tsm u ms",1
234,112,6,981,289,"tlalilsmeacndliienu. ,Sa unl   maueN",1,0,"celaes tltoo,qi,seiu dera fispn eilll",4
188,184,3,681,228,rscaCsee sbeedupn.c rDrtii oiaui l.mnoarsteceo n ,0,1,"o csiill,r  ,amnes,udus c",2
162,150,24,113,16,n.p tliunceb ogeddaen I,0,1, qe ciloucaseltu seNnutr,2
323,238,6,228,252,ioauincq tgilleo s.tDcoade l .uulu,0,1,"euempegeiracuncrensCgsloIud ieio . tdocrt tett rtbe iat ra,str.ni",4
301,131,52,2,70,naslmoCivcia nsoc vnalalrasl .g,1,0,"oa dsnpn vusoidquresil ,,lgiuaaip,rcuiitean Q usn ",6
292,48,23,406,67,"caiirllu,lra,saaelmpte    iniuimmce tns ucsro",0,0, ipqei uadPssa lsulmuaubqhs,5
448,78,5,450,20,noiri rifiucmpac ss biu,1,1, sneutns e  ippumer..baqroiuemuriMrq e,1
201,206,17,42,64,u ee taslluueug,0,0,illvu tiu aQes. auea.plrsuit eiNl feqmvatcgaur,6
491,140,3,589,187,"etcrpiolfeo s dincie r ,.mobenuDmb",0,0,uei isi isaaDgevrgugaarv .st.tenspudaPrr  ius tda,1
481,186,38,262,262,"ihera td,aeelserfetSp  g",0,1,"toseuarb hrnslousdrioi e  nis ltpt,omi ets",3
481,8,22,21,195, steNl eeruurc pvna pani.dcude ,0,1,itesliarrMsi.ul a gefn u,3
213,16,32,912,97,"t c,ts r.mi  laeiveae tisapodlleneav,,sie ta",0,1,"sseap,lsniii rmua t cducn sgiiieir",2
489,30,43,101,231, ed S.rN oueemas,1,1,upnmuaimsmtt iViisepeil ub ns r,1
304,270,31,264,2,",ueapu,rDuruu tasdtsirmulcremipslmaoc q tl ei i .a",0,1," apsrisuiqpQs.uuu,aueg ec usa dDvl raiat ins",3
471,192,46,65,396,"ecl df,detnem enqiesi udeu",1,0,"afmulibsni efa ,igsai,cesst l culioanul ",5
223,19,34,208,202,rdttsbimtcpd  imun tes lainsise aura.,1,0,srtnmcrmiearumsincb ut Ce    eaaulqaautgie.m,2
170,195,45,62,223,"raaqtieo atuave culttnm gne,ei,u sesrll ",0,1,eau ieucbmCa cur.abraen uisuVslusamt qsntm,4
254,164,35,968,288,s eo.lun eumDce n.emto Ir,0,1,rou iic.dcuniapltgnn.utln s t nIue,6
228,112,19,641,278,Vi mvseitma uats,1,1,"mrssmeua lle bul,l iclieiuia e erh.ussosPsulqegaor",1
283,281,60,854,78,gv tu rqu rm.iiam iumiadasalA,0,1, oaMteiuubs eums roilc stratec ut. j,6
436,119,41,781,7,aste tcitusqtbtcrdolusl .imsoli usniai aCpt a ,1,1,"ioei tutmet sd,rm, o.eooo me,bla cd",2
126,253,19,585,344,mse nVitiup ctiiliuofb msapucn sir eu bmrauis,1,1,"rcu,mtis e  neriaseecimenntdu cnprut p eso",5
474,117,2,686,326,lfrie plca luatimaiae leatuuNglg.vtl .,0,0,nld s urNmectn eeslu auplli,3
362,282,47,32,264,"u in.ga ifetducao ne mn,oarc,t",0,0,",biumgesasrdtpaia dvit  a",3
415,37,57,59,416,m rdttdrasioconlloquea.va eNoo  ,1,0, eoncidniet nmtiaol.piss icn cgsiiptureadi,6
400,260,70,138,39,"mps ti ,eoitruanetletcmsurcodo es ",1,1,"raecenn  in,u ricieiecmshcd oeutcturo tabsosila ",3
449,117,21,648,26,trade.avseeu gPir na,0,0,na lui laorCimmalnrtsunv  grlvaoscsc.a,4
219,65,64,180,25,eeeeteSilAe nsastln susdleu.ual ospieinmtq ,0,1,"mu  iP ie,pque udCdiu iul.s.ste t,eesraaac n",4
438,126,5,473,390," mspuorats ila,iimaprtu  e",0,0,"itnec duq,nleiebn bea, miso eusl faleispni ,,tdesl",3
319,12,7,543,228,"eiecaopiegC, eurn st ittrsoitra crildlst ctonbdeiu .uam",1,1,"prl o.a qinArtmcduunnouv anad aslui bi,ciitddg",6
444,195,57,988,58,rpgia.duutgstearaisp u uvqrsv iai  itssit,1,0, rcim patdiis.eae otnmdmpu,1
318,57,20,71,313," M bAe.us pa rol rpoihgnutrmasrinc.,ariqen miatidalesihiea",1,0,ltsviQtc.e.ruuq ali aeu eirapsv,4
503,46,1,900,423,"ufsicebaif us a,mla iusfsgcalslasiicc inatli ",1,1,ruliusmt i  uqairm a.advmgAai,1
131,218,27,461,306,"ptstrohloribi i ternesn osu,it  um",0,0,"otav,u rii steeci. aennh bsDm",5
295,211,11,789,193,nn Diacecivlu.aog solll,1,0,"useroae  icD a.tsucmuneibcooefc itbsuliedr ,rn",3
287,92,56,599,82,"snotl, rq dnueeniiltumpe ,ee",1,1,"oii unieiceldsr,Dpi actscp l,cfnosalltegamngirud .ii.slg nii s auioe",1
76,16,24,303,401,"oemecl anlta,vai, iltea,ees. is aiptsdetr v ",1,1,u Cm ioqucusacslueostptsne.a t ineib,5
504,106,25,748,4,"serismm,ee, noutluoe elpstnpraeelreugti   mu nee",1,0,de teea n cspeedn,5
297,114,44,158,401,uaeioenqgtssiba Cinstnoidp ue  msscmuat i ,0,1,"imutsn aetarr eepg ,esvsea",1
167,229,48,356,147,ieueSmeisl sqtdseteauo pilsn,0,1,"nedan, tees  lali acNnlSulammi u.uil",1
378,248,59,30,50,", s siivnii.e,e ettal,cva see llp atomtdarae",1,1,uotoibltmnnVs. rros odhreaemmromcu ec deie uni. tn u,6
150,166,52,736,406,"ous r, no,unsncn",1,1, et tun  ar.Nsmitstrruu acosc o,1
374,33,66,652,346,slrs scna niun  ssgu caaeudim.irnmmciutgDidaoe ,0,1,uanNlau ctauiluinsht r.e  opn ei.nap rmdc Icgtn.tar,5
207,282,11,934,33,ce iu.ett qstuurinid d annec QticUauitpu dnn,0,0,s est.C acn t cprmsunreidraeiousiae,1
382,27,16,719,423,au. Nsme Seo erd,0,0,neeeleueelmit s etv P.ulqs,3
446,189,60,542,33,nacqeDutilsu olu tec,1,0, i atplleuue.ltleiqlvierguata.aQgalNiu fus c m,6
68,21,11,116,348,"ancdattorcru suennpetri msi t,liruues",0,1,"qd cbien s r .ua,siseeetd e tnstmocueluubNl",3
518,250,2,332,336,deNSmreoe  us .a,1,0,"gictrti  mptluesra m earatetsel uoueea,lvin,u nq",6
336,204,3,988,331,etnuiie pnpdoiegsls msr.tasi tti indccua  loreainioeMscimi,0,1,"Dvmn coiei,na  .eahuterst ibs",3
394,37,20,680,163,Nuta .lacu llus,1,0,".uoruilo nnd,cse  ,des oemFic",2
94,100,28,366,323,pcst o l soeetlrtriun.tore,1,0,"fb,ou crei nt sstealluisliool bu",1
314,155,12,755,275,"cuPciqiulseassn,ataai  url i,apeee dnti  .e",0,0,"cetmor  tli gemlesluesol,",2
299,160,2,918,21,acuc   .tnuisaNsr,1,1,pnisnti.t ieactnmliu sgMciderus doiai,6
278,170,17,593,69,"leenglcattulttvfsluoso   uul,t.urtrpiia,aeppu iprvro ta,e",1,1,"sasssq tte .auiauluMlvmscuru,i i ebms",4
236,45,39,749,300,"nsigbieaeiaisnn o.r,ihtmdcvs r u  D",1,0,"nernna uu ,fmbu,eliopsetr n,dc ide",2
530,133,28,713,3,"ssm uscueselieleeu, gaenmmtq eaq rd,etse, a,t a",0,0,"uptlaborle toraumri,rrar oeln,caoe  c",2
439,63,43,538,434,"D uitittnueodoo.uai meccltui l  stq la,oaorElrg",0,0,"bdnbtdeatsi,aiiu  ti dm, lpsa",1
189,201,70,464,325,d.asruepv ln cnictd erN uup aee,0,1,eonutmmcohefPlitaselerga snl culai unu sluvs .llDc,3
436,149,49,622,402,"setsm tothubiseo, slprmduniseir  puarlni oo ",1,0,ituInn.aum aas r nc ,4
438,66,11,883,78,ttm s.tesmeiu a,0,1,"g oiaoc,alqcuenue, ot dtctue snres",4
94,188,66,257,380,"tbaCud nls. a,niii tm",0,0,"ps,c,uoet etasvflir rtieaangil o",6
89,247,39,448,108,s  eifogeuseer.uullem ulamttt ,1,0," an.andii,tii sbt ,ld",3
7,18,49,288,175, raadiuaDvssvsg .aeaiigd.putviti a suir grt,1,1,",lroensem cutpreleiqe mcues s",1
349,246,37,458,316,"burirro a mlrc ,aetupaolletco",0,0,"perteue,  sssmecnmelueoiqlrc ",6
323,118,8,218,247,ilesc.icurelqu iqssnee usIedre ,0,1,"itdn ,tutiaas,biiebebadminmni,   dgdv l s aaphri",2
89,240,44,209,186,e uncesutscmipreti on,1,1,"a,ih tr.Snddcpetd  r aersur,eraae he",3
453,25,46,987,181,"mi oaomed,ritotlm o do ,sce.beu",0,0,"vistmisp nea,r rln etuim tea, esuep",5
249,202,9,67,41,msser grtesmeuFte e eua.uu rucet  ermpt,0,0,uemuubss.lnau ascaC itmqsi earubetu mVrnac,1
239,213,34,134,266,"lqc atuaaluucisiu  li,msa",0,0,ve lit acpd eag di ontittabccee.vuene il.trneDno ndu,5
67,44,64,150,126,"i  u,cs, ucsn ot,pulassa mit gicdifueubtitann",1,1,r alaauqtialglo v uNAltp.a elti.uuml,1
485,43,68,292,85,reiua s. ntt Ctloi u soncrlabubsmpiucesaq eeuvtiCu,0,0,iiatEuentitmad amge.c mpi mrd,2
473,60,23,167,390,iiacbsuass mlstl. odru Ctlo,1,1,deSsrcuq  luteue s.ea.eSM gndea i,6
376,97,48,872,357," pyiutidueiQsemumetnrqiuas,nec el mt roir",0,1,"iemoe i,nml Qtlyeituuutr in trariiupser  c,erasn diqteloeem",2
56,160,50,39,52,"Ma sime aAl ac,r.i.idtanrsipbi qan graiilheoormereshnuu tp",1,0,adsrg su uii .svqesa uraritg pitviputstai,1
412,6,17,126,182,"iirhlomusetrtt ior ts, snbon e pui",1,1, it vmd.Podoia reila.rno,6
261,134,42,543,200, segll.esaeotncmceioesnaeimnfesu eS su .iidsriil pdtd s,0,0,su Nuueesmne ma.itedal l earoAuil ni,2
486,116,32,932,107,"entIiemse ,rgtle ",1,0,"lssd oiil, etsleatutslcae  vncvsaeo",6
528,222,23,974,350,utueul  lguaees,0,1," dcmraclna,udriAnapoqidivunldn igot .iutab  su",1
217,4,45,69,54,oetclnl sbsemo. .detuhmnodigtc na lIinru aiPunhl,0,0,Ioomnmelertec tsr  m usoue Dule. e.lnl,2
442,256,46,520,381,ep.ddE .uteitmmeinimm  uni atcigamea r,0,0,oioctoPnDenunj osr.  n,5
253,265,61,331,157,uetpcsneno gnuu.t.cnIdrim omi ,0,0,es ..Maina se ail.n turrmuurns vnuaiVliIg,6
24,145,42,46,379,eueddupsuniSsc s.F diepe se.,0,1,"Fmuqaeici,  es cuanmenl",1
120,229,15,835,336,"emannega o st,iam er .nmvsapiuL",1,1,t utmlrueusagiaa a seunes Iad.mdm ilendaaeicug,4
47,135,6,296,399,"pta qnesiu,.Pd eerse",1,1,"ane asrsDs iflen  ra eot tinps,gi .cIteomctroe",3
55,217,47,278,334,mttdi Npmig ssaaes.reoo i,1,1,oaoothrm n  tcirbers.itit ,4
353,155,52,771,145,cur.aegts vEdaiirotmea m lia,0,1,"pishlbo  , ots tatrir niisurmsedle enuosto",2
89,248,51,182,326," hiisdapnate sdr.re el atefle,eesSgef",0,0,"net lscogeteali aag i  sSaeivcu.,eidnvte",1
268,117,13,818,90,"ses bse nlecn .odmt tueildbNau, erucet",0,0,"ir ,m sts  ueec,ihe,lva t ruatruomiltm lreuueec,t",4
101,130,62,876,451,aetmmoqcl rA ic.tvii.nsl u umaooodl,0,1,segrcue evnp.nddmiC uda a ,1
444,165,27,512,235,"iuueogmftnm c,yn aa",1,1,"mots setaesjn epseuuagrr ,",5
507,266,57,972,333,hnnsihr unuotdnIem .dio ognestulm lilcacae.tlP b,0,1,r eenolPbi sr edoi.ds,2
462,246,53,969,152, tui e.Qu utucesise rdsqleeps,0,1,n.ammcuuitset  te ns,5
434,83,38,128,285, nl a.s. srlfCieeoedeed,1,0,estPpimidneuet mg.ll i clst  aqsaeeefuusee en,1
37,6,14,147,87," mdd alfaueuutnenrcasom c,mu, cipmnee ,o meuirlr",0,1,"  osubelaitbioet r,nollf licusus",6
341,246,33,462,392,iltbslgeisqm ouurlsueear.s eoo lci,0,1,"utmepie,ei, um rtr, rtnlonut ",6
261,220,67,913,370,"ntrum trutiu,m eo, nerp",1,1,"oattonrsdiegppeusaeoss   nac,i neramet qsuti nmitins itbu",3
377,218,16,414,327,"adi onr neuarst  mn ctanc,sleci eututcmta",1,0,"lfrmuen mt ull,oeiaeetei  nrrsicrteti",3
282,270,48,66,122,pvdaaa siu. i ss usrigivuegitDttar,1,0,",m sslritabni eiuhet eloro si otndrostusp ",1
171,4,67,323,369,inepn tdtotcr ne.omdorohelt comseeiourli tm Dr,1,1,eq  ieiuaeitualnltsenbioatPus da uslr mshubqipmlm.qdh baae sP,2
209,21,60,475,218,etdaieassm eg s.nlbt,1,0," sPreoindrmuecatuiir,ncmsn t uiruuerts a.tsopn lds i",5
348,241,26,28,11,genmcaestnl meliId.neergpsu i.qirarentlu Iu r iustc msot,1,0,tet r e .elaiauritivss,3
260,196,69,609,22,is dlrqtumuusiacsu s i,1,1,"rncvill,eaalu i  i mr etNlceuueq.pntsto",4
505,34,49,883,41,"alfmciecrcrtlpeproo sunseaa,itlg  uo llarnrm, eai r",0,0,"l ouus mecu ntp,,leet mleesmmsui",3
82,227,26,938,378,nd.tirrP savugee eaa,0,0,nlstibeitmcub seiqrhst teuPteeqniesu nralatoe ,2
35,122,70,327,268,"csios ,a,laPihdlravsc ue .lfsetiis ie",0,0,ce .ebsbo Dsrpuntdftimneoei m le,6
352,129,7,227,409,lsuciqrqeauuti  Q lultr tan rogear.hcpiibe seaei,1,1, aqtuallart  vsitiuu mplap.olAbga.edui,3
359,99,37,747,50,"pdrl.s   ordasnCoaldoiie,ro ",0,1,"tnigfrsm  osat, e s  npeloie IDoencesci.atrrat",3
105,82,23,751,320,"j,fesu uglreunc b iss, saateu atstuoca",1,1,.suQt  e r arortqtnioecNiunsc u snrnuu.roa,3
349,128,63,767,338,oleteprei.ltraqa musveQerpta o tcuqlciss.iruutrNeiva   si,1,0,", ssu,ii eul mreres.rumtutst itcr au",4
285,130,52,823,88, ss.afs sSi.e deesm Cgladesein eesnet apsdurme,1,1,"lseit truc i itsueuears, ur mu,.trsm",5
271,155,10,495,40,"t puscDrims amust ,aleeiomp r.ca ulrrudiu",0,0, uebsnu.embtcuinutraaarl  saqmu VamusisCec,5
266,241,70,7,451, t ulsgcerusarisoseboeoilleul i.mq,0,1,brind ce tncilrMoe.I.bruo ua rfv.ea ihpimuaies,4
402,192,40,651,381,ucptfiblnoius crsriiai umstc ue  ,0,0, itsuc mdcsmnc uurirsaNu.u,3
53,112,21,798,26,pal oua.lma ldavenrmtgeu t erupSuec,0,1,"e i  qbnM,ueeec,ee ociimnt.ren rldpo",4
316,277,29,562,300,eecti to ansleiep. suisimiiur snsiaiancidoiptleMt drgoc nm,1,0,iaei. st Dngr vilra msuaari isfu eilt,6
80,164,34,910,111,"os  nnelh inerc  iqtnossc.rau,msoc,Pneu",0,1,pnpioiuoCn adq ecdb sun u ea ecuns.msetseti,2
534,85,46,906,113,"uee utuuamsdtcpsc, r m mira rttsile",0,1,itgusismit.dS. imlissiPsdln pueas .r  uaNenapmvt eioa,6
314,207,7,318,270,uedt c.Pdn rimSoi,0,1,elq Nluc.tismula c ouisr,5
123,232,66,773,132," smatuupesirusrtml a ceeu  tmcits e,rdt",0,1,"lumractvtur  cmelu,,mesti, ,rsuet rh eo tlaiuee i",1
216,12,50,793,255, ssnp saVetvoit.toa urol.b macllsseumie seeuirshrucnlq,1,1,ottma t ronmilapN nate.nsoul gr,1
200,121,4,414,298,"on,uutttfgcsudi  cisbisnun c aauit,  ml,epais",0,0,g na semor csitetuDte.i esass.,3
81,263,45,870,213,refoen g.uI rt melue atl .e iusleommlsut,0,1,niueseu V but snmtoolr,5
520,275,69,532,317,siesumn aum  reiaettpuVumtimcfuurermtnm mniberp s.lef ,0,1,Pibr daemg.o  arn.lIlseo ulnt h lehre eesqgvtiailulauionac,4
45,80,15,656,243,suocrriainbiism u fp ic,1,0,"socsii ccn,tartamrdr  ouaireacn  sloecoui .eece ucti",1
68,139,2,42,85, lomifunDc sao rr. uaaetnc levgl etDieooitneifg.d,1,1,nisliacrvunmm sart aarv.lu cnoallogs C,4
194,84,31,611,22,"migrlep  renser,eac llonmrooatDf uin",0,1,oisn dmouicifmdtesisun dlts cuea.oslnilpiN Sac,1
168,139,12,287,337," uVmcsrletvels.c o,t lsnn.uivcnueacmer hru io oNpDa",0,0,"me  nstirrnipmnssin,rgseet dstpo uubett aaina cauet",4
283,124,3,718,151,. rraaodu m.nodollNi ilP,1,0,.nsaIactnnum ar i u ,5
198,174,46,668,155, i.ifegnlnsuoldeim iram,1,0,"n nes ycoqi ill ,mu, tue itmaarQritesridmottreulnuirepiee e",1
11,265,11,253,295,ncnohnnmoiqe uQiDsembu  y.u,0,0,"ptunm uinisanaesrtoereasrmt,esg dtti nc  ",1
234,182,26,244,324,"rcre aaviiutlsta  sen ito, ioou,qdceu,",1,1,"nli ai,btita.,idn s d",6
424,153,44,369,174,mserssilsalclPe  hoeli.uesqul,0,1," ,eciomucmmet ueillueo.eal,roDlnlm  m areua tnsiq",3
482,127,66,350,327,"uorari.,ebath b Aioa i rlqenlmn",1,1,oneMuar abtucsiaideu m.qan ec esnpsltn,5
109,248,29,282,399,"numotu gemlee smniAeari.au edu,a pueu iss l",0,0,nDls olsgi hl voufnauecPl eum lcttrssluieaumlen.ac,2
148,248,25,866,241,ten mssuotcqtsnii  b aesagme suCioduip ain,0,1,"ct  oPue.o,cste e  urrsis.tnuprsuDlalriv stuoi",5
436,162,57,141,332,",r igmeirlsplaoulfet nm",0,0,"cu  tSddu,tdsutg uensaealcaum.aN lauleu in lia",3
201,166,52,674,290,ugntnetateci eiiud dg uu,1,0,ta.selcq eprQvsrt li ueuaia.viu,4
26,248,1,191,401,".sNtelue  eunettcosbed ,m sacd ubenirl",0,1,"urtsshrlt  cice lur um u,uei,e,ote m lvtiamier",2
488,39,18,585,172,uat n.utecNr ,1,0,"e teunteri mapratdebc  i atinnisnsgrst,uesmposnu at",2
324,60,2,271,166,"cnnr.u Meoeteapssatspharmri on  ye,osi",1,1,"Pla  a ee.uaisguhos,eulo dtu",1
343,111,42,365,91,",lqtt lv  ,ptaeuu e.ouidaloeviue",1,0,".eq.ue,uspdanadPtau, umts les i  re icuieiC ",3
280,14,1,357,223,"aaa nmlamig buntal.nN ld,",1,0,inMaouaiee aissela  rls autld tetde ml.ns osmbmlin,2
192,58,15,721,450,iuAd.lasuilgrlatlrens   rumiseuqu seieet csulmmintciqP,0,0," ausb oleirniable,ipt qrrahhemmil A.atone rore",5
67,185,9,61,414,"inbnA el .ooti,r airlma hbqauer",1,1,amlaeempuAmf atiaaet. risu alecu sqdas ts seg,4
510,151,66,806,267,"lseca  v,tuoiaurrssdle ,bieoim u",1,1,gin a uasdluAmnil.seumeoerai ,4
222,152,52,327,256,i.dmnsmce os cilsospauSoifseid,1,1, tsetnt  eDsses.giea uc.asimor,6
412,209,59,239,244,n aurpanritgsints betutimisd a eep,1,1, eiaCtueet.gscPnurrau suersstbalt ,2
398,222,13,108,213,"  unostmciel,lsn",1,1, qPnsitbtdsnla mqsumsuhr b i ueiui ma.lade saoahpbletqalPeeui,6
58,167,40,491,161,"e, ouafm, si,rtnsieee.uedmemrtuuea lIrgn   vmc",0,0,cdctsdc   suueur  elbei.qgietenaNlue roesiespro o,5
85,144,26,684,341, eeentcnuu aacqsm,1,0," gisslei nl bclaaifi,lst i cusn,aiesufcs amioaiful",5
502,125,13,873,348,"da,irtqlepm eimtit  aauu",0,1,"uispi.ued,sluinu q sDueme tmu r",2
481,94,40,71,170,t il.mAavuicocs ei tmoolalomd .unrq,0,1,"emi,istuir elelrumtinrnforeeaet lct  ",5
247,38,67,762,388,trsum umtsFemeur reeet  ut rps.eeeag uc,1,1,s.y uh q omtns areeseMpuaie mauvnlai,2
298,49,25,463,315,e  meqiauusvmam.i ig aiulassubdpoVlllitA,1,0,suodensr ueorlPto lilpeau nNdlri . ml cn,4
