id_cas	id_tovar	id_zamestnanec	id_pobocka	id_zakaznik	druh_otazky	text_otazky	text_odpovede	uspesne_vybavenie
143	408	260	6	472	kniha	nibh sit amet orci. Ut sagittis lobortis mauris. Suspendisse aliquet	fringilla ornare placerat, orci lacus vestibulum lorem, sit amet	0
875	52	253	12	395	filmy	semper cursus. Integer mollis.	velit justo nec ante. Maecenas	1
804	287	198	9	95	hry	Nulla eget metus eu erat semper rutrum. Fusce	pede, malesuada vel, venenatis vel, faucibus id, libero. Donec consectetuer mauris	0
135	48	51	6	355	yhr	mi enim, condimentum eget, volutpat ornare, facilisis eget,	dis parturient montes, nascetur ridiculus mus.	1
977	134	221	12	257	kniha	orci lacus vestibulum lorem, sit amet ultricies sem magna	ac, fermentum vel, mauris. Integer sem elit, pharetra ut, pharetra sed, hendrerit a,	0
200	237	255	1	357	filmy	eros turpis non enim. Mauris	ridiculus mus. Proin vel arcu eu odio tristique pharetra. Quisque ac libero nec	1
591	8	211	12	522	filmy	hendrerit. Donec porttitor tellus	sed turpis nec mauris blandit mattis. Cras eget nisi dictum augue	0
209	353	104	7	241	kniha	molestie sodales. Mauris blandit enim	magna a tortor. Nunc commodo auctor velit. Aliquam nisl. Nulla eu neque pellentesque	1
9	26	125	3	281	hry	Suspendisse ac metus vitae velit egestas lacinia. Sed congue,	fermentum vel, mauris. Integer sem elit, pharetra ut, pharetra sed,	0
829	106	93	8	122	hry	posuere at, velit. Cras	.r.mAuu me ttcV iescN Dcas lvueas.nnet uoigqumicsi asn euaea  smtr. in	1
682	311	233	3	249	kniha	laoreet, libero et tristique pellentesque, tellus	vitae purus gravida sagittis. Duis gravida. Praesent eu nulla at sem molestie sodales. Mauris blandit	0
699	273	129	4	408	kniha	non dui nec urna	vulputate velit eu sem. Pellentesque ut ipsum	1
942	6	233	9	262	kniha	vel turpis. Aliquam adipiscing lobortis	scelerisque neque. Nullam nisl. Maecenas malesuada fringilla est. Mauris eu	0
206	168	129	3	80	filmy	elit sed consequat auctor, nunc nulla vulputate	fringilla purus mauris a nunc. In at pede. Cras	1
74	153	68	6	248	filmy	egestas. Sed pharetra, felis eget varius ultrices, mauris ipsum	fringilla ornare placerat, orci lacus vestibulum lorem, sit amet	0
846	45	203	10	107	yrh	parturient montes, nascetur ridiculus	nrIen.aal iiqrvlutrils m  iereuVuitieua qctu.Maee,  tisa.nia  re.,tefsnsi,saugd  vn	1
898	213	273	11	340	hry	Proin nisl sem, consequat	rutrum, justo. Praesent luctus. Curabitur egestas nunc sed libero. Proin sed turpis	0
485	436	2	5	407	kniha	nulla at sem molestie sodales. Mauris blandit	rutrum magna. Cras convallis convallis dolor. Quisque tincidunt pede ac urna.	1
473	160	191	6	103	filmy	mattis velit justo nec ante. Maecenas mi felis, adipiscing	taciti sociosqu ad litora torquent per conubia nostra, per inceptos hymenaeos. Mauris ut quam	0
331	119	213	10	165	hry	Lorem ipsum dolor sit amet, consectetuer	arcu vel quam dignissim pharetra. Nam ac nulla. In tincidunt	1
841	397	23	8	463	kniha	vel turpis. Aliquam adipiscing lobortis	dignissim. Maecenas ornare egestas ligula. Nullam feugiat placerat velit. Quisque	0
372	353	228	5	483	hry	dictum cursus. Nunc mauris elit,	Curabitur dictum. Phasellus in felis. Nulla tempor augue ac	1
154	418	159	7	149	filmy	p  rphtrraeerlta,te,htia au	augue, eu tempor erat neque non quam. Pellentesque habitant morbi tristique senectus	0
452	391	232	12	14	filmy	diam dictum sapien. Aenean	udcuasisvldmbntrem um gi.gieu gueaeam gstaeIme .uagunsem aatdipe saua rdsaaic  ltuen s.lMuiu  n marsit	1
530	134	259	1	372	kniha	Nullam enim. Sed nulla ante, iaculis nec, eleifend	mauris. Morbi non sapien molestie orci tincidunt adipiscing.	0
703	302	199	6	315	hry	tortor nibh sit amet orci. Ut sagittis lobortis	vestibulum. Mauris magna. Duis dignissim	1
1000	113	200	6	420	kniha	mollis. Phasellus libero mauris, aliquam eu, accumsan sed,	Morbi vehicula. Pellentesque tincidunt tempus	0
468	25	247	9	434	hry	faucibus orci luctus et ultrices posuere cubilia Curae	 Donec tincidunt.	1
623	308	130	2	173	hry	Maecenas malesuada fringilla est. Mauris eu turpis. Nulla aliquet.	lacus, varius et, euismod et, commodo at, libero. Morbi accumsan laoreet ipsum. Curabitur	0
17	355	210	7	385	kniha	Donec tempor, est ac mattis	ac metus vitae velit egestas lacinia. Sed	1
417	247	156	5	215	hry	ut, sem. Nulla interdum. Curabitur dictum. Phasellus in felis.	sit amet luctus vulputate, nisi sem semper erat, in consectetuer ipsum nunc	0
328	191	234	12	485	filmy	blandit congue. In scelerisque scelerisque dui. Suspendisse ac metus	Quisque varius. Nam porttitor scelerisque neque. Nullam nisl. Maecenas malesuada fringilla est. Mauris	1
337	280	104	4	96	filmy	Vivamus molestie dapibus ligula. Aliquam	at, libero. Morbi accumsan laoreet ipsum. Curabitur consequat, lectus sit amet luctus vulputate,	0
689	332	79	7	215	kniha	Aenean sed pede nec ante	magna. Ut tincidunt orci quis lectus. Nullam	1
510	415	41	8	84	hry	ut, sem. Nulla interdum. Curabitur dictum. Phasellus	a feugiat tellus lorem eu metus. In	0
710	365	254	7	138	filmy	lectus justo eu arcu. Morbi sit amet massa.	laoreet ipsum. Curabitur consequat, lectus	1
160	90	44	10	506	kniha	iaculis enim, sit amet ornare lectus	Curae	0
829	433	35	12	114	filmy	u  q rs.iMst.futeabden l.uIba uaPeuclihitinonleccienonrer v	semper, dui lectus rutrum urna, nec luctus felis purus ac tellus. Suspendisse	1
922	249	195	2	66	hry	erat vitae risus. Duis a	velit justo nec ante. Maecenas mi	0
926	292	148	2	183	hry	In scelerisque scelerisque dui. Suspendisse ac metus vitae velit egestas	Etiam laoreet, libero et tristique pellentesque,	1
595	426	111	6	220	filmy	sapien. Cras dolor dolor, tempus non, lacinia	mauris sapien, cursus in, hendrerit consectetuer, cursus et, magna.	0
294	316	185	3	43	filmy	pede, nonummy ut, molestie in, tempus eu, ligula. Aenean	scelerisque neque. Nullam nisl. Maecenas malesuada fringilla est. Mauris eu	1
846	7	56	5	346	kniha	diandagrcQauuqe,mr puaaoludu  nou auii dnia,vls. lcs  sss,piietalsie,n 	est arcu ac orci. Ut semper pretium neque.	0
42	424	131	11	394	ifyml	ut aliquam iaculis, lacus pede sagittis augue,	Curabitur egestas nunc sed libero. Proin	1
227	318	219	2	433	filmy	blandit congue. In scelerisque scelerisque dui. Suspendisse ac metus	Morbi vehicula. Pellentesque tincidunt tempus	0
894	125	53	10	381	filmy	massa lobortis ultrices. Vivamus rhoncus. Donec est. Nunc ullamcorper, velit	snuo  u  q sad.sn.eibe td ecnser,rt,i ssi, c uuntcfsala etuiemNvemu odlbbeeiuilseqa sMmslnisau	1
503	342	186	8	208	filmy	Morbi quis urna. Nunc quis arcu vel quam dignissim	augue ac ipsum. Phasellus vitae	0
414	102	251	3	468	nhaik	massa lobortis ultrices. Vivamus	Suspendisse sed dolor. Fusce mi lorem, vehicula et, rutrum eu,	1
695	443	174	1	389	filmy	magnis dis parturient montes, nascetur	tellus non magna. Nam ligula elit, pretium et, rutrum non,	0
314	355	44	1	355	filmy	mollis. Duis sit amet diam eu dolor egestas rhoncus. Proin	taciti sociosqu ad litora torquent per conubia nostra, per inceptos hymenaeos.	1
401	24	67	3	506	hry	diam lorem, auctor quis, tristique	Aliquam vulputate ullamcorper magna. Sed eu eros. Nam consequat dolor vitae	0
674	240	226	12	400	hry	malesuada augue ut lacus. Nulla tincidunt, neque	inceptos hymenaeos. Mauris ut quam vel sapien imperdiet ornare. In faucibus. Morbi vehicula. Pellentesque	1
886	57	80	9	198	filmy	porta elit, a feugiat tellus lorem	Suspendisse non leo. Vivamus nibh dolor, nonummy	0
857	124	280	10	192	kniha	nisi sem semper erat, in consectetuer ipsum nunc	risus. Donec egestas. Duis ac arcu. Nunc mauris. Morbi	1
299	445	240	8	254	filmy	nulla. Donec non justo. Proin	facilisis non, bibendum sed, est. Nunc laoreet lectus quis massa. Mauris vestibulum, neque sed	0
466	296	110	3	369	filmy	nisi nibh lacinia orci, consectetuer euismod	Suspendisse sed dolor. Fusce mi lorem, vehicula et, rutrum eu,	1
67	100	70	7	283	hry	id magna et ipsum cursus vestibulum. Mauris	eu metus. In lorem. Donec elementum, lorem ut aliquam iaculis, lacus pede sagittis	0
893	343	189	2	52	kniha	sem mollis dui, in sodales elit erat vitae risus. Duis	iaculis enim, sit amet ornare lectus justo eu arcu. Morbi sit amet massa. Quisque porttitor	1
410	447	149	12	347	filmy	sit amet luctus vulputate, nisi sem semper	consequat enim diam vel arcu. Curabitur ut odio	0
640	4	71	10	179	hry	eu nulla at sem	mus. Donec dignissim magna a tortor. Nunc commodo auctor velit. Aliquam nisl.	1
128	111	112	8	310	hry	diam lorem, auctor quis, tristique	Nulla semper tellus id nunc interdum feugiat.	0
316	315	18	7	395	filmy	diam lorem, auctor quis, tristique	rutrum, justo. Praesent luctus. Curabitur egestas nunc sed libero. Proin sed turpis	1
687	70	37	12	446	kniha	eleifend, nunc risus varius orci, in	eu, ligula. Aenean euismod mauris eu elit. Nulla facilisi. Sed neque. Sed eget lacus.	0
698	234	8	7	188	filmy	qrulm surllaseiaaiimg.Poaeu ,l,olsseeb qi acc ucnee smliua essa urluhmu	mauris, rhoncus id, mollis nec, cursus	1
964	45	71	7	443	kniha	at, libero. Morbi accumsan laoreet ipsum.	giii,p  tceic isl estsfs  mn.vej eMaia,adl  msntoamiacen tetcaiun	0
252	388	236	9	477	kniha	malesuada augue ut lacus. Nulla tincidunt, neque vitae semper	convallis, ante lectus convallis est, vitae sodales nisi magna sed dui. Fusce aliquam, enim	1
776	290	277	10	155	filmy	in faucibus orci luctus et ultrices	Vestibulum accumsan neque et nunc. Quisque ornare tortor at risus. Nunc ac sem ut	0
222	48	2	7	488	hry	tristique senectus et netus et malesuada	sodales nisi magna sed dui. Fusce	1
902	52	245	7	447	kniha	Nam tempor diam dictum sapien. Aenean massa. Integer vitae nibh.	eu, ligula. Aenean euismod mauris eu elit. Nulla facilisi. Sed neque. Sed eget lacus.	0
654	379	247	1	480	hry	magna sed dui. Fusce aliquam, enim nec tempus scelerisque,	eu dolor egestas rhoncus. Proin nisl sem, consequat	1
287	144	13	7	420	kniha	Nulla dignissim. Maecenas ornare egestas	scelerisque, lorem ipsum sodales purus, in	0
293	145	77	10	372	kniha	velit eu sem. Pellentesque ut ipsum ac	sed libero. Proin sed turpis	1
465	66	261	2	1	hry	Cras lorem lorem, luctus ut,	scelerisque, lorem ipsum sodales purus, in	0
775	366	79	10	41	filmy	amet ornare lectus justo eu arcu. Morbi	Nullam velit dui, semper et, lacinia	1
135	39	5	1	453	hry	leo elementum sem, vitae aliquam	mrn.ueilldrauI  gl eo intctgiitIseetqmann	0
469	155	29	12	282	hry	elit. Curabitur sed tortor. Integer aliquam adipiscing lacus.	elit pede, malesuada vel, venenatis vel, faucibus id, libero. Donec consectetuer mauris id	1
68	430	24	6	430	kniha	enim non nisi. Aenean eget metus. In nec	est, vitae sodales nisi magna sed	0
871	307	217	9	451	kniha	eget lacus. Mauris non dui nec urna	id sapien. Cras dolor dolor,	1
835	129	211	8	273	filmy	et malesuada fames ac turpis	amet, consectetuer adipiscing elit. Aliquam auctor, velit eget laoreet posuere, enim nisl	0
480	413	108	10	12	kniha	eleifend vitae, erat. Vivamus nisi. Mauris	iaculis enim, sit amet ornare lectus justo	1
989	235	73	5	532	filmy	est ac mattis semper, dui lectus	elit pede, malesuada vel, venenatis vel, faucibus id, libero. Donec consectetuer mauris id	0
82	112	62	2	69	kniha	arcu et pede. Nunc sed orci lobortis augue scelerisque	lacinia. Sed congue, elit sed consequat auctor, nunc nulla vulputate dui, nec tempus mauris	1
520	297	33	7	325	filmy	aliquet vel, vulputate eu, odio. Phasellus at augue	arcu. Nunc mauris. Morbi non sapien molestie orci tincidunt adipiscing. Mauris molestie pharetra nibh.	0
1000	246	16	8	522	filmy	elit, pharetra ut, pharetra	Duis mi enim, condimentum eget, volutpat	1
935	430	72	9	382	filmy	leo elementum sem, vitae aliquam	augue ac ipsum. Phasellus vitae	0
899	284	243	2	140	kniha	dictum eleifend, nunc risus	ut erat. Sed nunc est, mollis	1
112	228	102	10	15	kniha	accumsan neque et nunc. Quisque	aliquet odio. Etiam ligula tortor, dictum eu, placerat	0
242	100	69	9	418	filmy	arcu. Morbi sit amet massa. Quisque porttitor eros nec tellus.	a, scelerisque sed, sapien. Nunc pulvinar arcu et pede. Nunc sed orci lobortis augue	1
113	166	11	12	248	kniha	nibh sit amet orci. Ut sagittis lobortis mauris. Suspendisse aliquet	Mauris non dui nec urna	0
802	144	58	10	513	kniha	mi, ac mattis velit justo nec ante. Maecenas mi felis,	turpis. Nulla aliquet. Proin velit. Sed malesuada augue ut lacus. Nulla	1
337	91	149	4	213	kniha	Cras convallis convallis dolor. Quisque tincidunt pede ac urna. Ut	semper pretium neque. Morbi quis urna. Nunc quis arcu vel quam dignissim pharetra.	0
724	22	25	6	238	filmy	sit amet, dapibus id, blandit at, nisi.	egestas ligula. Nullam feugiat placerat velit. Quisque varius. Nam porttitor scelerisque neque.	1
602	26	172	5	180	hry	nibh dolor, nonummy ac, feugiat non, lobortis	semper pretium neque. Morbi quis urna. Nunc quis arcu vel quam dignissim pharetra.	0
639	252	126	4	458	kniha	molestie dapibus ligula. Aliquam erat volutpat. Nulla	  omrcerm u,u cesp,muo unaluecdi,mafennrtle	1
610	61	133	4	286	kniha	Morbi neque tellus, imperdiet non, vestibulum nec, euismod	iaculis nec, eleifend non, dapibus rutrum, justo.	0
766	239	193	10	105	hry	non arcu. Vivamus sit amet risus. Donec egestas. Aliquam nec	iaculis odio. Nam interdum enim non nisi. Aenean eget metus. In nec orci.	1
544	122	90	10	447	hry	tellus. Phasellus elit pede, malesuada vel, venenatis	iaculis odio. Nam interdum enim non nisi. Aenean eget metus. In nec orci.	0
716	70	88	6	5	kniha	Curabitur sed tortor. Integer	Quisque tincidunt pede ac urna. Ut tincidunt	1
260	242	207	12	68	ihnak	vitae nibh. Donec est	eget ipsum. Suspendisse sagittis. Nullam vitae diam. Proin	0
477	430	106	9	360	kniha	in sodales elit erat vitae	sagittis semper. Nam tempor diam dictum sapien. Aenean massa. Integer vitae nibh. Donec	1
501	86	270	1	478	hry	imperdiet non, vestibulum nec,	fringilla cursus purus. Nullam scelerisque neque sed sem egestas blandit.	0
808	408	255	9	131	kniha	augue. Sed molestie. Sed id risus quis diam luctus	suscipit nonummy. Fusce fermentum fermentum arcu. Vestibulum ante	1
368	178	70	12	201	hry	aliquet, sem ut cursus luctus, ipsum leo elementum sem,	volutpat ornare, facilisis eget, ipsum. Donec sollicitudin adipiscing ligula. Aenean gravida nunc sed pede. Cum	0
295	202	256	10	157	kniha	nibh. Donec est mauris,	scelerisque neque. Nullam nisl. Maecenas malesuada fringilla est. Mauris eu turpis. Nulla aliquet. Proin	1
5	210	58	5	480	hry	enim. Suspendisse aliquet, sem	varius. Nam porttitor scelerisque neque. Nullam nisl. Maecenas malesuada fringilla est. Mauris eu turpis. Nulla	0
86	231	100	6	15	kniha	lacus. Etiam bibendum fermentum metus.	lorem, luctus ut, pellentesque eget, dictum placerat, augue. Sed molestie.	1
509	64	85	5	129	hry	mollis nec, cursus a, enim. Suspendisse aliquet,	tellus. Suspendisse sed dolor. Fusce mi lorem, vehicula et, rutrum eu, ultrices sit amet, risus.	0
549	78	139	1	412	filmy	est arcu ac orci. Ut semper	vulputate, lacus. Cras interdum. Nunc sollicitudin	1
263	304	209	5	416	hry	est tempor bibendum. Donec felis orci, adipiscing	tincidunt, neque vitae semper egestas, urna justo faucibus lectus, a	0
302	132	181	12	338	filmy	tnsuirqq maeulspeab o  steuoeseeelln	quis accumsan convallis, ante lectus convallis est, vitae sodales nisi magna sed dui.	1
217	242	24	4	374	hry	Cum sociis natoque penatibus et magnis dis parturient montes, nascetur	fermentum risus, at fringilla purus mauris a nunc. In at	0
1	232	163	5	398	filmy	egestas. Aliquam nec enim.	malesuada fames ac turpis egestas. Aliquam fringilla cursus purus. Nullam scelerisque neque sed	1
62	338	261	2	485	filmy	vitae purus gravida sagittis. Duis gravida. Praesent eu nulla	in, hendrerit consectetuer, cursus et, magna. Praesent interdum ligula eu enim. Etiam	0
288	6	261	11	161	kniha	ridiculus mus. Aenean eget magna. Suspendisse tristique neque venenatis	arcu vel quam dignissim pharetra. Nam ac nulla. In tincidunt	1
130	441	252	3	131	kniha	mauris sapien, cursus in, hendrerit consectetuer, cursus et, magna.	vitae purus gravida sagittis. Duis gravida. Praesent eu nulla at sem molestie sodales. Mauris blandit	0
207	287	267	10	104	hkani	mi tempor lorem, eget	ante. Vivamus non lorem vitae odio sagittis	1
263	77	96	5	342	kniha	a ultricies adipiscing, enim mi	consectetuer rhoncus. Nullam velit dui, semper et, lacinia vitae, sodales at, velit. Pellentesque ultricies dignissim	0
378	180	69	1	418	filmy	vulputate, lacus. Cras interdum. Nunc sollicitudin commodo ipsum. Suspendisse	arcu. Vestibulum ante ipsum primis in faucibus	1
25	79	150	10	43	hry	eleifend. Cras sed leo. Cras vehicula aliquet libero.	consequat nec, mollis vitae, posuere at, velit. Cras	0
405	397	211	6	53	kniha	Donec tempor, est ac mattis	eu augue porttitor interdum. Sed auctor odio a purus. Duis elementum,	1
724	13	277	6	227	hry	elit. Curabitur sed tortor.	posuere cubilia Curae	0
454	77	81	5	278	kniha	Nam tempor diam dictum sapien. Aenean massa. Integer vitae nibh.	iaculis enim, sit amet ornare lectus justo	1
126	149	158	2	520	hry	non arcu. Vivamus sit amet risus. Donec egestas. Aliquam nec	varius et, euismod et, commodo at, libero. Morbi accumsan laoreet	0
192	189	22	11	513	kniha	et pede. Nunc sed orci lobortis augue scelerisque mollis.	dolor. Donec fringilla. Donec feugiat metus sit amet ante. Vivamus non	1
772	105	85	4	421	kniha	consequat, lectus sit amet luctus	Aenean massa. Integer vitae nibh. Donec est mauris, rhoncus id,	0
599	330	260	11	383	filmy	Nam tempor diam dictum sapien. Aenean massa. Integer vitae nibh.	molestie sodales. Mauris blandit enim consequat purus. Maecenas libero est, congue a, aliquet	1
928	185	239	1	294	filmy	eu neque pellentesque massa lobortis	inceptos hymenaeos. Mauris ut quam vel sapien imperdiet ornare. In faucibus. Morbi vehicula. Pellentesque tincidunt	0
147	262	84	6	328	filmy	Nam interdum enim non nisi. Aenean	vitae sodales nisi magna sed dui. Fusce aliquam, enim nec tempus scelerisque, lorem ipsum	1
948	446	215	5	198	hry	Donec at arcu. Vestibulum	pharetra, felis eget varius ultrices, mauris ipsum porta	0
643	324	9	1	289	hry	ligula tortor, dictum eu, placerat eget, venenatis a, magna. Lorem	at, libero. Morbi accumsan laoreet ipsum. Curabitur consequat, lectus sit amet luctus vulputate,	1
962	247	124	6	49	filmy	diam dictum sapien. Aenean	Pellentesque tincidunt tempus risus. Donec egestas. Duis ac arcu.	0
519	278	211	10	191	filmy	nibh sit amet orci. Ut sagittis lobortis mauris. Suspendisse aliquet	congue a, aliquet vel, vulputate eu,	1
366	318	46	5	208	kniha	vestibulum, neque sed dictum eleifend, nunc risus varius	rutrum magna. Cras convallis convallis dolor. Quisque tincidunt pede ac urna.	0
652	246	138	9	28	filmy	sit amet risus. Donec egestas. Aliquam nec	egestas ligula. Nullam feugiat placerat velit. Quisque varius. Nam porttitor scelerisque neque.	1
937	360	277	4	184	hry	gravida sit amet, dapibus id, blandit at, nisi. Cum	tellus justo sit amet nulla. Donec non justo. Proin	0
