id_faktura,id_zamestnanec,id_tovar,id_zakaznik,id_cas,id_pobocka,suma,naklady,vybavenie,poznamka,prevzatie,platba,stav_objednavky
260,172,287,457,666,10,20.7827703562,76.2695534946,1,sapien imperdiet ornare. In faucibus.,dobierka,nezaplatena,Zrusena
1929,240,321,452,417,6,30.8412582148,88.6071822513,1,"congue a, aliquet",kurier,zaplatena,Prijata
753,130,239,153,340,5,71.752816299,18.5811946448,0,"et, eros. Proin ultrices.",osobny_odber,zaplatena,Vybavena
1558,3,295,483,774,2,65.558290435,60.0568273198,1,pharetra. Quisque ac,dobierka,zaplatena,Vybavena
1291,256,286,471,871,12,484.5452336594,88.6071822513,1,velit justo nec,osobny_odber,nezaplatena,Vybavena
739,68,387,438,462,1,82.2297852952,83.2929598354,1,"vel, vulputate eu, odio.",kurier,zaplatena,Prijata
260,157,111,19,440,1,65.8202021383,1.1390319513,0,"congue a, aliquet",dobierka,nezaplatena,Prijata
1315,242,183,148,189,4,40.3880407102,880.2199083846,1,turpis nec mauris,kurier,nezaplatena,Prijata
360,274,296,408,741,8,34.5073922537,512.2667191084,0,non sapien molestie orci tincidunt,kurier,zaplatena,Vybavena
587,158,312,6,34,7,9.619878931,32.3158880509,0,cursus. Integer mollis.,osobny_odber,zaplatena,Pripravuje sa
359,3,168,317,242,4,607.4515180662,67.8676300216,0,dolor. Donec fringilla. Donec,kurier,zaplatena,Pripravuje sa
1054,175,142,295,257,8,90.4305993114,69.9393280316,0,"varius et, euismod",kurier,zaplatena,Pripravuje sa
1140,239,201,304,477,7,500.0678086653,300.8850226644,1,"nibh. Donec est mauris,",dobierka,zaplatena,Vybavena
1946,3,93,528,159,11,375.1268237829,157.7200373635,1,"lacus vestibulum lorem,",osobny_odber,zaplatena,Pripravuje sa
1209,186,334,387,891,11,17.3304591794,89.4402068853,1,"vulputate dui, nec tempus",kurier,zaplatena,Odoslana
1754,123,162,107,337,6,519.7545606643,771.1912760977,1,et magnis dis,osobny_odber,zaplatena,Zrusena
897,88,350,150,970,3,17.2047024127,89.0136069478,1,gravida mauris ut,kurier,zaplatena,Prijata
1727,31,291,4,284,3,866.4034227841,68.3472219016,0,"scelerisque mollis. Phasellus libero mauris,",dobierka,nezaplatena,Odoslana
1864,168,15,44,557,2,83.4020417184,67.8676300216,1,aliquam eros turpis non enim. Mauris,osobny_odber,zaplatena,Odoslana
441,183,85,493,114,9,95.8268489689,894.1483234987,0,Proin ultrices. Duis volutpat nunc,osobny_odber,nezaplatena,Vybavena
121,126,365,395,680,3,728.4950469621,19.0145428944,0,facilisis. Suspendisse commodo,kurier,zaplatena,Vybavena
1223,194,341,380,603,11,89.0897799283,88.6071822513,0,"pretium et, rutrum",dobierka,nezaplatena,Prijata
1428,100,133,417,471,7,15.1418210007,510.3666481096,1,nec metus facilisis lorem tristique aliquet.,dobierka,nezaplatena,Vybavena
1448,113,251,240,509,5,82.2297852952,37.4271754967,0,"nec, imperdiet nec, leo.",osobny_odber,zaplatena,Prijata
607,262,53,409,346,9,307.5871816836,834.6869548783,1,"tellus sem mollis dui, in sodales",dobierka,nezaplatena,Prijata
1057,91,21,158,49,1,43.7471608166,21.4660867956,0,Cras sed leo.,dobierka,nezaplatena,Zrusena
571,110,300,84,488,10,801.9706150517,233.5613157135,1,velit justo nec,kurier,nezaplatena,Odoslana
517,224,387,469,899,6,772.5757313892,171.0769177414,1,Aenean euismod mauris,osobny_odber,zaplatena,Zrusena
1074,135,329,410,941,8,18.2978160214,47.3047051532,1,varius. Nam porttitor scelerisque,kurier,zaplatena,Vybavena
136,50,23,389,253,8,99.1435470991,10.8130822331,1,"nunc nulla vulputate dui, nec tempus",dobierka,zaplatena,Zrusena
1434,34,234,138,661,11,654.9441358075,73.3542890148,0,"sem, consequat nec, mollis vitae, posuere",dobierka,nezaplatena,Odoslana
209,116,307,276,589,4,500.0678086653,19.9560656492,0,"nulla magna, malesuada vel, convallis in,",kurier,zaplatena,Odoslana
1520,194,185,50,117,5,525.1910574734,52.6152664376,1,est. Mauris eu turpis.,kurier,nezaplatena,Vybavena
1872,59,347,421,930,7,694.0063042566,465.0111164432,1,"dolor dolor, tempus non, lacinia at,",dobierka,zaplatena,Odoslana
1986,172,39,116,616,5,79.3543068226,12.7595144184,0,"sed, sapien. Nunc pulvinar arcu et",osobny_odber,zaplatena,Prijata
674,282,359,164,137,2,96.1937933229,15.4842321714,0,Donec porttitor tellus non magna. Nam,kurier,nezaplatena,Odoslana
1345,7,408,250,201,9,51.4590410981,707.3192976415,1,aptent taciti sociosqu,osobny_odber,nezaplatena,Prijata
1600,135,170,496,448,11,52.1014849655,58.2589390548,0,enim. Etiam gravida molestie arcu.,dobierka,nezaplatena,Pripravuje sa
1964,193,404,494,362,10,678.9521854371,86.678084638,0,"Maecenas mi felis, adipiscing fringilla,",kurier,nezaplatena,Pripravuje sa
1097,126,185,50,786,3,973.2704898342,44.9116795929,0,Suspendisse non leo. Vivamus nibh,dobierka,zaplatena,Zrusena
1936,154,306,359,547,6,29.7034971882,57.8843080066,0,"ut, pharetra sed, hendrerit a, arcu.",kurier,nezaplatena,Vybavena
1566,86,336,359,119,11,345.0584528036,219.1071964335,1,"sed, est. Nunc",kurier,zaplatena,Vybavena
1401,231,296,449,887,9,64.6997530013,28.3632455813,0,"id, erat. Etiam vestibulum massa rutrum",dobierka,nezaplatena,Vybavena
535,67,48,191,13,7,697.9949534871,36.3400712376,0,lacus. Cras interdum. Nunc sollicitudin commodo,kurier,zaplatena,Vybavena
851,39,110,366,621,8,71.752816299,395.0374075212,0,"non, feugiat nec, diam. Duis",kurier,nezaplatena,Prijata
454,206,183,475,166,8,122.9034457356,898.6898209434,0,"congue, elit sed consequat auctor, nunc",osobny_odber,nezaplatena,Vybavena
69,265,427,41,642,4,908.825351391,110.613101162,0,sed orci lobortis augue,kurier,zaplatena,Pripravuje sa
1255,277,443,395,582,4,23.004323151,99.4434318971,0,"ornare, elit elit fermentum",osobny_odber,nezaplatena,Vybavena
383,66,67,46,668,4,120.0308143161,30.5151058082,0,"semper erat, in consectetuer ipsum nunc",kurier,zaplatena,Vybavena
115,62,433,188,51,11,31.3784926198,74.1246168036,0,nulla. Integer urna. Vivamus molestie dapibus,osobny_odber,nezaplatena,Prijata
1075,21,277,107,354,1,610.4425285012,309.2343885452,1,Ut sagittis lobortis,kurier,nezaplatena,Odoslana
1477,110,246,284,540,3,525.1910574734,58.2297777012,0,"consequat nec, mollis",kurier,nezaplatena,Pripravuje sa
1502,99,198,163,600,11,82.4744936544,817.9428162519,0,nec ante blandit viverra.,dobierka,nezaplatena,Pripravuje sa
1758,256,350,358,292,7,40.5850596726,19.9560656492,0,non sapien molestie orci tincidunt,kurier,zaplatena,Zrusena
738,193,121,357,169,9,18.2433569804,229.0485267062,0,risus. Donec egestas. Aliquam nec,dobierka,nezaplatena,Zrusena
344,276,75,279,54,10,52.001863718,20.7038908359,1,"quis accumsan convallis,",kurier,nezaplatena,Zrusena
1957,253,53,443,611,10,76.3284106273,135.9531572554,1,"purus sapien, gravida",dobierka,nezaplatena,Vybavena
399,1,208,170,512,5,738.9908893965,40.3276929818,1,Cum sociis natoque penatibus et magnis,kurier,zaplatena,Odoslana
294,69,428,78,870,11,433.7133117951,336.016294593,0,Curae; Phasellus ornare.,kurier,zaplatena,Pripravuje sa
1340,104,20,456,623,3,19.6661611088,208.9692262933,1,neque non quam.,kurier,zaplatena,Prijata
45,148,363,116,426,5,66.275964817,89.6389701404,0,"elit. Etiam laoreet, libero et tristique",dobierka,zaplatena,Odoslana
773,65,61,263,899,6,8.4155904595,74.0813532332,1,"magna, malesuada vel, convallis",kurier,zaplatena,Vybavena
527,66,57,49,222,3,66.8084172066,47.4203822901,1,"varius et, euismod et, commodo",osobny_odber,nezaplatena,Odoslana
363,194,99,158,166,8,96.3664951269,603.392742388,0,"Maecenas mi felis, adipiscing fringilla,",osobny_odber,zaplatena,Zrusena
1202,276,122,11,7,5,17.3304591794,74.1246168036,1,cubilia Curae; Phasellus ornare.,kurier,zaplatena,Odoslana
1409,7,79,343,262,4,855.5172630586,881.7069707438,0,"nonummy ac, feugiat non, lobortis",dobierka,zaplatena,Vybavena
1659,56,349,231,472,6,75.4084778018,2.2459749179,0,tincidunt adipiscing. Mauris molestie pharetra,osobny_odber,zaplatena,Odoslana
351,272,61,41,926,4,635.4855806567,54.6730394242,0,eu turpis. Nulla,dobierka,nezaplatena,Odoslana
885,252,228,54,544,4,77.0571511239,16.4680344192,1,Cum sociis natoque penatibus et magnis,dobierka,nezaplatena,Vybavena
1725,46,244,130,662,9,75.6211425643,512.2667191084,0,sit amet ultricies sem,kurier,nezaplatena,Zrusena
790,104,184,179,902,5,883.0684334971,554.7332799062,1,in sodales elit,dobierka,nezaplatena,Odoslana
1469,110,286,336,273,9,420.6193881109,156.0679411981,0,"Sed diam lorem,",kurier,zaplatena,Zrusena
475,135,447,495,751,7,90.7695898321,721.7735535465,1,Aliquam vulputate ullamcorper,osobny_odber,zaplatena,Vybavena
343,11,222,271,610,12,511.3415680826,18.7044933205,0,commodo tincidunt nibh. Phasellus,kurier,nezaplatena,Prijata
1567,151,416,40,85,2,83.7400847115,293.9930866007,0,ligula. Donec luctus aliquet odio.,osobny_odber,nezaplatena,Prijata
216,283,301,293,788,11,66.8627379462,549.398275651,0,quis arcu vel quam dignissim,kurier,nezaplatena,Pripravuje sa
1279,258,23,412,239,4,474.5355788618,603.392742388,0,"ut dolor dapibus gravida. Aliquam tincidunt,",dobierka,nezaplatena,Odoslana
929,203,86,144,562,5,484.5452336594,89.6389701404,1,Mauris non dui nec,kurier,zaplatena,Vybavena
719,242,357,188,435,9,281.4808338881,7.5740314135,0,vitae dolor. Donec fringilla. Donec,osobny_odber,nezaplatena,Vybavena
1242,52,206,225,264,8,184.0606047772,636.076360289,1,"Donec felis orci, adipiscing non, luctus",kurier,zaplatena,Odoslana
1094,215,443,517,375,7,525.1910574734,28.1997246249,1,tempor arcu. Vestibulum ut eros,osobny_odber,zaplatena,Zrusena
641,88,49,183,70,12,809.5363471657,6.8113584397,1,lectus justo eu arcu.,osobny_odber,nezaplatena,Vybavena
134,133,316,221,221,7,179.8064545728,19.5540048229,0,"eget, volutpat ornare,",osobny_odber,zaplatena,Zrusena
1753,160,35,430,188,4,79.5958350413,319.5575119928,1,eros. Proin ultrices.,kurier,zaplatena,Prijata
931,256,240,390,104,12,724.8801570386,295.4130195547,0,purus ac tellus. Suspendisse sed dolor.,kurier,zaplatena,Vybavena
200,54,245,367,147,7,32.6424633618,728.5827124491,1,eu sem. Pellentesque,kurier,nezaplatena,Vybavena
1929,174,68,257,128,10,82.4744936544,71.4188761404,0,est ac facilisis,osobny_odber,zaplatena,Prijata
796,103,425,366,972,2,293.9067431726,319.5575119928,0,enim. Nunc ut erat. Sed,kurier,nezaplatena,Pripravuje sa
1479,205,325,440,315,12,866.4034227841,74.2080827057,1,pharetra. Quisque ac libero nec ligula,osobny_odber,zaplatena,Zrusena
869,36,430,461,1000,11,80.3660070989,1.0422817804,1,enim. Nunc ut erat. Sed,kurier,zaplatena,Zrusena
910,37,193,488,375,3,542.6142900251,708.2333508879,1,senectus et netus et malesuada fames,kurier,zaplatena,Prijata
1972,18,305,285,229,9,697.6188318804,31.686583478,0,Donec vitae erat,osobny_odber,nezaplatena,Zrusena
1422,33,154,270,622,1,190.0854641572,3.300132975,0,nec metus facilisis lorem tristique aliquet.,kurier,zaplatena,Odoslana
749,200,361,252,897,9,217.567903921,3.300132975,0,vitae aliquam eros,dobierka,nezaplatena,Prijata
1071,250,211,201,528,7,46.3880590629,510.3666481096,0,egestas rhoncus. Proin nisl,kurier,zaplatena,Zrusena
1657,102,308,460,187,12,974.7816827148,39.7855024505,0,"ante bibendum ullamcorper. Duis cursus,",osobny_odber,zaplatena,Pripravuje sa
303,257,333,57,570,4,77.0571511239,400.6514294073,1,ac ipsum. Phasellus,kurier,nezaplatena,Odoslana
198,252,57,261,219,10,35.2073149756,69.3514360115,0,"Phasellus nulla. Integer vulputate,",kurier,nezaplatena,Pripravuje sa
1656,227,318,282,300,2,80.3660070989,47.199050677,0,Aenean euismod mauris eu,osobny_odber,zaplatena,Zrusena
406,5,326,459,39,6,98.3524373267,74.3288039044,0,nisi. Mauris nulla. Integer urna. Vivamus,dobierka,zaplatena,Vybavena
1028,189,347,433,96,1,89.6190517116,13.4158292133,1,nunc interdum feugiat. Sed,osobny_odber,zaplatena,Prijata
1727,186,417,295,409,1,11.5399855189,37.4271754967,0,nisl. Quisque fringilla euismod enim. Etiam,dobierka,zaplatena,Vybavena
1866,155,47,311,811,10,552.2363251075,9.6933952533,0,"fringilla, porttitor vulputate, posuere vulputate, lacus.",kurier,nezaplatena,Prijata
1119,207,16,512,65,7,375.1268237829,691.6410592385,1,lorem semper auctor. Mauris,osobny_odber,zaplatena,Vybavena
1889,198,410,92,529,1,90.7695898321,21.8447320629,0,arcu et pede.,kurier,nezaplatena,Odoslana
662,23,205,62,772,4,52.3536819499,1.0422817804,1,ornare tortor at,dobierka,zaplatena,Odoslana
1608,46,118,94,837,2,424.8963007703,46.8016773462,0,vulputate ullamcorper magna. Sed,kurier,nezaplatena,Pripravuje sa
1530,137,421,307,148,3,681.0592114925,29.3782170257,0,mus. Aenean eget magna.,dobierka,nezaplatena,Prijata
1823,62,31,365,436,4,524.4266684167,34.2562659038,0,vestibulum. Mauris magna. Duis dignissim,kurier,zaplatena,Prijata
708,30,403,451,749,12,404.6460152604,78.4871420916,1,"quis accumsan convallis, ante lectus convallis",kurier,zaplatena,Vybavena
446,186,294,520,612,8,99.3780076504,86.5294785239,0,nec orci. Donec nibh. Quisque,osobny_odber,nezaplatena,Zrusena
624,220,394,296,596,1,691.4978493005,69.006661973,1,egestas rhoncus. Proin nisl,osobny_odber,zaplatena,Zrusena
1847,168,147,195,520,10,58.9812380727,40.1432523457,0,Integer aliquam adipiscing lacus.,osobny_odber,nezaplatena,Odoslana
57,224,444,23,754,3,95.8316634409,592.9403012618,0,Nam ac nulla. In tincidunt,dobierka,nezaplatena,Pripravuje sa
239,235,13,512,561,1,420.6193881109,2.5957853068,0,sapien. Nunc pulvinar arcu,kurier,zaplatena,Odoslana
1389,269,389,107,593,3,69.9919220526,592.9403012618,1,"sed, sapien. Nunc pulvinar arcu et",dobierka,zaplatena,Zrusena
364,33,366,374,66,12,884.0268109925,47.9108183412,1,"lacus vestibulum lorem, sit amet ultricies",kurier,zaplatena,Zrusena
959,139,83,133,910,8,96.1438650265,436.255261302,0,Nulla tempor augue ac,dobierka,nezaplatena,Prijata
1791,134,363,28,542,3,325.0348940492,7.6858240832,1,luctus lobortis. Class aptent taciti,kurier,nezaplatena,Vybavena
1813,258,17,487,873,5,43.3689633384,71.6362515371,1,"id, erat. Etiam vestibulum massa",osobny_odber,nezaplatena,Odoslana
846,174,138,381,468,9,516.6790182702,108.0277328845,0,erat volutpat. Nulla facilisis. Suspendisse,osobny_odber,nezaplatena,Prijata
1025,248,195,529,86,10,270.3923359513,30.5151058082,0,egestas rhoncus. Proin nisl,kurier,zaplatena,Vybavena
165,156,32,290,76,3,986.4200875163,8.6578910379,1,sociis natoque penatibus et magnis,kurier,zaplatena,Odoslana
1790,201,160,133,616,1,13.5822379962,652.3921413347,0,fermentum convallis ligula.,dobierka,nezaplatena,Zrusena
522,248,382,154,896,10,209.2827078886,549.398275651,0,"aliquet, sem ut cursus",kurier,zaplatena,Zrusena
880,72,8,85,193,2,888.0042843521,430.4076387081,0,"eu, accumsan sed,",kurier,nezaplatena,Odoslana
1154,252,97,139,79,6,438.9304528013,233.5613157135,1,sed libero. Proin sed,dobierka,zaplatena,Pripravuje sa
745,13,210,265,864,11,368.089991156,10.3814938478,1,dignissim tempor arcu. Vestibulum ut,kurier,nezaplatena,Zrusena
1938,131,429,520,778,6,95.3163977247,81.6116846725,0,"et, eros. Proin ultrices.",dobierka,zaplatena,Zrusena
1930,123,175,527,639,6,610.4425285012,153.9029672742,1,Duis ac arcu. Nunc mauris. Morbi,dobierka,zaplatena,Zrusena
1910,6,438,161,859,11,66.8627379462,433.798034722,0,Nam ac nulla. In tincidunt,dobierka,nezaplatena,Odoslana
65,173,9,158,17,8,111.5413936786,698.0124564841,0,"cursus et, eros. Proin ultrices.",kurier,nezaplatena,Zrusena
1763,110,46,105,440,3,75.6211425643,356.5927068237,0,"mi. Duis risus odio,",osobny_odber,zaplatena,Pripravuje sa
1859,38,347,201,617,10,74.5252847206,37.4271754967,1,vulputate ullamcorper magna. Sed,dobierka,zaplatena,Vybavena
744,81,158,285,438,5,2.9998132028,36.5265537053,1,eget odio. Aliquam vulputate,kurier,nezaplatena,Vybavena
1033,168,332,372,133,9,175.2444859594,69.9393280316,1,nec metus facilisis lorem tristique aliquet.,osobny_odber,zaplatena,Zrusena
1259,194,197,416,268,9,41.5857505519,36.3400712376,0,"a, enim. Suspendisse",dobierka,zaplatena,Pripravuje sa
341,104,319,132,410,5,29.7034971882,592.9403012618,0,"lectus rutrum urna,",osobny_odber,zaplatena,Prijata
1409,93,147,141,711,12,99.1435470991,52.254236578,0,eu sem. Pellentesque,osobny_odber,zaplatena,Vybavena
1956,2,361,244,324,7,899.620951619,74.227044289,0,porttitor eros nec tellus. Nunc,dobierka,nezaplatena,Pripravuje sa
1433,117,258,453,422,7,415.627499111,55.4256829061,1,at arcu. Vestibulum,dobierka,nezaplatena,Pripravuje sa
868,84,69,162,854,10,76.3284106273,80.1808019355,1,mus. Proin vel arcu eu,kurier,zaplatena,Prijata
982,239,52,505,578,2,88.8017416466,47.4203822901,0,facilisis. Suspendisse commodo,kurier,nezaplatena,Odoslana
1267,128,446,219,69,11,25.6785827223,24.2356003728,0,"Lorem ipsum dolor sit amet,",osobny_odber,nezaplatena,Pripravuje sa
602,52,151,272,871,6,34.0104509611,89.4311873708,0,metus vitae velit,dobierka,zaplatena,Pripravuje sa
970,253,224,374,431,11,507.3543507606,764.5219114143,1,Pellentesque ut ipsum ac,kurier,zaplatena,Vybavena
714,277,427,213,811,9,99.3265409023,36.3492366392,0,ligula eu enim. Etiam,osobny_odber,zaplatena,Prijata
453,173,287,303,188,8,9.741127817,67.0727562485,1,commodo tincidunt nibh. Phasellus,kurier,nezaplatena,Pripravuje sa
1007,160,154,447,384,8,628.4657586366,456.6189156845,0,fermentum convallis ligula.,kurier,zaplatena,Vybavena
452,131,78,117,104,2,270.6926944666,370.1847498771,0,"at auctor ullamcorper, nisl",osobny_odber,zaplatena,Vybavena
1976,146,343,11,971,3,88.8017416466,219.1071964335,0,velit. Quisque varius.,dobierka,nezaplatena,Odoslana
145,156,121,434,588,4,91.6896018665,515.2497156523,1,"bibendum ullamcorper. Duis cursus, diam at",osobny_odber,zaplatena,Zrusena
1349,46,31,344,718,8,76.4685105067,68.821659456,0,Etiam gravida molestie arcu. Sed,dobierka,zaplatena,Odoslana
565,106,442,122,805,2,30.8412582148,56.7409892986,1,eu augue porttitor interdum.,kurier,zaplatena,Zrusena
1449,154,424,340,636,2,112.8816059791,835.3259572294,0,euismod urna. Nullam lobortis quam,dobierka,nezaplatena,Pripravuje sa
643,264,292,41,893,10,18.5579060111,87.5261350069,1,a mi fringilla mi,kurier,nezaplatena,Vybavena
1409,233,216,417,14,2,214.4262613729,536.1961713061,1,"ut, pharetra sed, hendrerit a, arcu.",osobny_odber,zaplatena,Prijata
584,114,225,247,956,2,153.00778253,59.0024613915,0,In tincidunt congue,kurier,nezaplatena,Vybavena
214,241,320,482,317,2,25.1463081222,293.9930866007,0,nisi. Cum sociis,dobierka,zaplatena,Vybavena
93,213,354,158,132,4,516.6790182702,84.3875708012,0,"Lorem ipsum dolor sit amet,",dobierka,zaplatena,Pripravuje sa
111,233,25,528,991,1,330.512016546,71.2490992667,1,"sit amet, consectetuer adipiscing elit. Aliquam",osobny_odber,nezaplatena,Pripravuje sa
1095,68,103,288,265,6,630.9962482192,23.5058978666,1,interdum feugiat. Sed nec metus,dobierka,nezaplatena,Vybavena
725,57,166,410,517,11,52.4433896411,589.4554323982,0,"vestibulum, neque sed dictum eleifend,",osobny_odber,zaplatena,Prijata
940,18,34,179,493,3,38.0625176709,465.0111164432,1,"mauris, rhoncus id, mollis nec, cursus",osobny_odber,zaplatena,Pripravuje sa
436,182,319,22,106,12,828.7392118946,652.0057263784,1,dignissim pharetra. Nam ac nulla. In,osobny_odber,nezaplatena,Zrusena
1803,167,138,212,746,2,658.8225569576,84.3875708012,1,ultrices posuere cubilia Curae;,dobierka,nezaplatena,Odoslana
1201,202,212,15,372,3,10.0181014743,59.2381819244,0,placerat velit. Quisque varius. Nam porttitor,kurier,nezaplatena,Odoslana
934,43,237,265,863,8,21.1272698827,7.5334849628,1,"pharetra, felis eget",osobny_odber,nezaplatena,Odoslana
1626,26,93,8,998,9,32.80968084,859.0104851872,1,nisl. Quisque fringilla euismod enim. Etiam,kurier,zaplatena,Prijata
773,50,29,77,662,6,140.3827150352,331.2809920404,1,"a, magna. Lorem ipsum dolor sit",kurier,zaplatena,Pripravuje sa
868,271,53,483,201,11,15.1418210007,651.0424705222,0,consequat dolor vitae,kurier,nezaplatena,Odoslana
769,182,417,73,277,6,810.8557322994,223.0264720973,0,"fringilla, porttitor vulputate, posuere vulputate, lacus.",dobierka,nezaplatena,Prijata
